frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,69,0.6456,0.3544,CV,23.9031,23.9031,-11.181446100681285,-11.184151827717528,2.75933,-5.03172,512.8884
2,70,0.646,0.354,CV,29.3888,29.3888,-13.599015521261004,-13.603413149059943,-3.46432,3.50606,1176.416
2,71,0.6466,0.3534,CV,8.3535,8.3535,-10.57621597508336,-10.583081000909306,-0.0617,0.49359,614.6859
3,69,0.6044,0.3956,CV,34.9148,34.8597,-15.111645849906687,-15.020599467442533,14.47695,-8.18455,776.2003
3,70,0.6167,0.3833,CV,31.8361,31.6627,-16.81014769440744,-16.77037402845092,-12.76029,8.34554,1639.546
3,71,0.5646,0.4354,CV,41.2403,41.2011,-16.284405961183033,-16.027992238518312,-4.41159,-20.41023,884.9688
3,72,0.7,0.3,CV,2.1658,2.1658,-6.2998109324408516,-6.2998109324408516,0.0,0.0,16.882
4,69,0.5422,0.4578,CV,36.5266,35.3994,-14.044932254078057,-13.760150149951615,29.58119,-12.96963,1077.7199
4,70,0.5096,0.4904,CV,75.4377,76.3065,-26.31532625908503,-25.881565578447372,-40.2631,27.21699,2306.3805
4,71,0.3669,0.6331,CA,30.1592,28.3716,-15.615900626446624,-14.674744591714182,0.39668,-31.76391,1235.2766
4,72,0.6457,0.3543,CV,4.0163,4.0163,-14.176520436666287,-14.179411012965428,-1.98284,0.33048,22.6258
5,70,0.4636,0.5364,CA,53.6559,50.4152,-18.34766425229552,-17.88575894990528,-41.55467,22.88665,2940.0681
5,72,0.6451,0.3549,CV,0.8108,0.8011,-14.424632206909521,-14.507001726002276,-1.15602,-0.33517,32.387
5,73,0.7,0.3,CV,20.5857,20.5857,-38.721316299071106,-38.721316299071106,0.0,0.0,63.1704
6,70,0.5903,0.4097,CV,3.1327,6.6752,-17.18867214525705,-17.30362325054358,-27.53976,13.83879,3138.844
6,72,0.6128,0.3872,CV,5.8344,5.8754,-7.70303520400415,-7.648007255796534,4.69072,-1.94011,39.3121
6,73,0.6242,0.3758,CV,22.3222,22.3222,-98.57435454828281,-98.48467950159845,11.63021,-1.52404,87.3596
6,69,0.5,0.5,CA,30.1681,29.8979,-16.183854752020785,-16.200204697862986,5.2368,-5.12204,1500.4023
7,70,0.6371,0.3629,CV,26.1823,28.0672,-19.737034391714502,-19.866617516381694,-15.69305,3.06354,2987.8184
7,72,0.5475,0.4525,CV,6.2875,6.0567,-9.539700993980873,-9.264246624958162,6.74101,-2.52317,45.0395
7,73,0.2989,0.7011,CA,32.3853,32.0653,-75.41868468837268,-74.08287708109718,38.33823,-3.60149,183.4998
7,71,0.5,0.5,CA,84.6313,87.8639,-19.88963600336046,-19.522258528745652,10.45761,30.31601,1063.2136
7,69,0.5963,0.4037,CV,29.3137,30.2951,-13.296639379217154,-13.38454224534982,-4.92205,-4.57692,1415.5414
8,70,0.6309,0.3691,CV,13.3409,12.836,-15.886316938321935,-15.920095066922151,-10.58141,0.17921,2817.8398
8,72,0.5379,0.4621,CV,5.1536,4.814,-14.338639504204103,-14.119893466022054,7.73149,-2.42821,47.3745
8,73,0.1098,0.8902,CA,31.0522,29.4566,-31.104907295953794,-28.993771395895934,83.76471,-2.9315,338.3169
8,71,0.639,0.361,CV,19.9519,22.353,-13.645023415276627,-13.91386467256073,3.12919,15.37876,935.3222
9,70,0.6283,0.3717,CV,8.017,7.8351,-16.916662642664093,-16.948543515392526,-6.84351,-0.77136,2628.6406
9,72,0.6114,0.3886,CV,1.7505,1.8927,-25.288649680116098,-25.38506728203555,4.70204,-1.0693,46.0949
9,73,0.2342,0.7658,CA,18.4574,16.7446,-11.808724191644732,-10.871369072532927,109.8283,-1.23164,400.5105
9,71,0.6476,0.3524,CV,17.8623,18.9013,-13.270785615571485,-13.374321680517752,-0.50162,-0.63301,833.6646
9,76,0.7,0.3,CV,7.4039,7.4039,-9.56175235734707,-9.56175235734707,0.0,0.0,299.3691
10,70,0.6238,0.3762,CV,23.2214,23.1821,-16.722184186953825,-16.738920872669887,-5.69504,-0.43145,2434.0398
10,72,0.6076,0.3924,CV,2.9225,2.7583,-30.407594901062367,-30.380841496734625,4.06543,-0.49563,42.7448
10,73,0.4697,0.5303,CA,4.2344,2.44,-23.320899516067023,-23.271815788576397,98.76173,1.96629,399.8165
10,71,0.633,0.367,CV,19.119,19.1305,-10.80994065037836,-10.837107142887291,-1.92462,-3.53261,758.0462
10,76,0.6352,0.3648,CV,34.7104,34.7104,-20.66080372744744,-20.618374449615718,3.31621,9.41598,378.692
11,70,0.6166,0.3834,CV,38.5162,38.3352,-16.905134219652073,-16.897588738378488,-6.1139,0.89597,2253.8327
11,72,0.59,0.41,CV,4.2804,4.1123,-35.70600298914414,-35.61134010414326,4.07774,-0.23376,39.3946
11,73,0.528,0.472,CV,31.7679,34.7386,-27.708197896348732,-27.561438925134887,-84.15623,3.58382,398.662
11,71,0.6158,0.3842,CV,29.3665,29.2885,-12.146556363450477,-12.1222884642957,-1.83028,-2.86861,721.8738
11,76,0.6117,0.3883,CV,13.9716,13.5687,-16.782240596248407,-16.737058572606735,-5.28641,17.63854,556.8546
12,70,0.6161,0.3839,CV,20.0182,19.7401,-17.637003842851332,-17.638247352785946,-4.86115,1.5355,2124.2223
