track_id,n_frames,mean_mu_CV,mean_mu_CA,mu_flips,cv_dominant,needs_CT
65,32,0.59,0.41,2,False,False
66,21,0.524,0.476,2,False,False
67,5,0.644,0.356,0,True,False
68,36,0.586,0.414,4,False,False
69,1,0.7,0.3,0,True,False
