frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,1,0.6465,0.3535,CV,3.0381,3.0381,-7.423234475905667,-7.429865583044325,0.3184,-0.0796,80.037
2,2,0.6463,0.3537,CV,1.3915,1.3915,-3.2576324888422477,-3.2631608319225784,0.32361,-0.08091,4.668
3,1,0.6368,0.3632,CV,5.0539,5.0686,-9.528634267206243,-9.573735642133325,0.92166,-0.37088,108.9946
3,2,0.6412,0.3588,CV,0.2914,0.2851,-3.789793517191998,-3.854502537380281,0.3515,-0.08788,6.4854
4,1,0.6449,0.3551,CV,2.4028,2.3098,-13.386191444725135,-13.481093040739895,1.96088,0.97574,128.4677
4,2,0.6351,0.3649,CV,1.6622,1.671,-2.856376809817979,-2.9022926264093085,-0.96315,-0.94308,7.7571
5,1,0.6505,0.3495,CV,1.9389,1.9792,-13.573091433832866,-13.680623283740285,-0.17468,0.28019,131.2618
5,2,0.6214,0.3786,CV,1.4908,1.4397,-3.345278849566538,-3.3413514640574435,-0.8101,-1.4143,8.1248
6,1,0.6378,0.3622,CV,4.8615,4.8255,-11.294436432140909,-11.338067402301569,-2.33209,-0.25471,124.3066
6,2,0.5626,0.4374,CV,3.7387,3.7238,-7.111514531679887,-6.884505119140314,0.82185,-2.02986,8.2764
7,1,0.6269,0.3731,CV,4.4228,4.3155,-10.08102509246348,-10.096791334226996,-2.71533,-0.22012,115.095
7,2,0.5824,0.4176,CV,1.2647,1.144,-2.4897892421684,-2.4295647639632705,0.81162,-1.73787,8.0704
8,1,0.6134,0.3866,CV,6.0718,5.9408,-14.1761696609768,-14.150722318866606,-2.67755,-0.44173,102.8373
8,2,0.6254,0.3746,CV,1.4236,1.491,-2.648856778313505,-2.740134881311819,0.09767,-0.86259,7.5736
9,1,0.6172,0.3828,CV,2.6182,2.5153,-9.053985389353858,-9.064713450032357,-2.05693,-0.12088,93.0824
9,2,0.6303,0.3697,CV,0.9579,0.9925,-2.245378738208598,-2.2937982201742426,-0.07565,-0.26413,6.9744
10,1,0.614,0.386,CV,5.0012,4.9284,-7.0272607272644745,-7.018680658696717,-1.86767,-0.02832,85.1699
10,2,0.6265,0.3735,CV,0.8586,0.8678,-2.1689041038883805,-2.1938860710728814,-0.09377,0.01492,6.4125
10,3,0.7,0.3,CV,2.0257,2.0257,-4.4873590764218525,-4.4873590764218525,0.0,0.0,8.1682
10,4,0.7,0.3,CV,46.0843,46.0843,-17.20582728199016,-17.20582728199016,0.0,0.0,238.1556
11,1,0.6128,0.3872,CV,4.0327,3.9397,-6.6337312336466585,-6.6247991654371,-1.60153,0.03518,78.0092
11,2,0.6199,0.3801,CV,1.7553,1.754,-3.050645848370417,-3.053187165019368,-0.08407,0.17916,5.7508
11,3,0.6473,0.3527,CV,1.6584,1.6584,-5.44068014667757,-5.450690493172066,-0.60012,-0.15003,10.7408
11,4,0.6438,0.3562,CV,23.1135,23.1135,-25.151149153498643,-25.145934238706708,6.94635,-2.74998,301.1345
12,1,0.6143,0.3857,CV,3.181,3.1128,-6.437436164019899,-6.43656145802077,-1.23829,-0.04936,72.499
12,2,0.6193,0.3807,CV,0.4656,0.4526,-1.7491937095570618,-1.7593519111742595,-0.05929,0.15287,5.2544
12,3,0.6204,0.3796,CV,3.4648,3.4498,-7.856133357060316,-7.8298127519152905,-2.98815,-1.32374,15.8917
12,4,0.5629,0.4371,CV,47.5697,47.5299,-25.034904317758638,-24.77541348582578,23.44856,7.01875,497.1195
13,1,0.6166,0.3834,CV,1.672,1.6198,-7.068899859833552,-7.075546938171694,-0.86883,0.03713,67.6237
13,2,0.6158,0.3842,CV,1.7571,1.7532,-3.546004440368672,-3.5417070929343852,-0.16246,0.18241,4.9209
13,3,0.5758,0.4242,CV,3.9078,3.7745,-6.8455712111642715,-6.673738681209782,-4.86423,-1.7547,20.6926
13,4,0.4976,0.5024,CA,35.3172,33.9452,-34.14586294839829,-33.7433208378713,36.37029,10.12895,740.9047
14,1,0.6181,0.3819,CV,1.4424,1.4332,-6.536363463323472,-6.546072621530899,-0.52622,0.07146,63.9275
14,2,0.6161,0.3839,CV,0.7671,0.7555,-2.4299619187247403,-2.4324244980830647,-0.13008,0.15875,4.6205
14,3,0.5382,0.4618,CV,3.905,3.645,-7.648500922593156,-7.389557982279351,-5.88057,-2.32953,24.5422
14,4,0.5088,0.4912,CV,27.0406,25.4171,-46.542741875331714,-46.27928715683222,44.31952,7.16267,943.3071
15,1,0.6181,0.3819,CV,2.2457,2.2342,-6.3711082438503865,-6.378622855341268,-0.34088,0.01282,61.347
15,2,0.6111,0.3889,CV,1.9797,1.9688,-3.7226935436609816,-3.7035314176014404,-0.17962,0.21015,4.3683
15,3,0.4848,0.5152,CA,5.0905,4.8157,-7.889112699684851,-7.471192472227418,-7.40221,-3.17397,26.8155
15,4,0.4198,0.5802,CA,41.1603,39.0888,-40.96612541749138,-40.32748350782491,63.74937,7.36831,1134.0827
16,1,0.6184,0.3816,CV,2.0412,2.0421,-6.5584104709388935,-6.567323620736979,-0.28588,-0.0012,57.9649
16,2,0.5984,0.4016,CV,3.6184,3.6044,-8.168991727209283,-8.103937304922043,-0.31305,0.27473,4.2424
16,3,0.5277,0.4723,CV,2.6056,2.2662,-4.672903245619143,-4.503396064626054,-7.15558,-3.03313,27.3816
16,4,0.442,0.558,CA,28.4375,25.3856,-26.83914668500536,-26.417965950832148,74.82115,10.49268,1312.7643
17,1,0.6186,0.3814,CV,1.1219,1.1223,-5.6591049576708325,-5.668242802378093,-0.16423,-0.07031,55.6832
17,2,0.6018,0.3982,CV,2.8309,2.8212,-5.179302304147302,-5.1472114991527675,-0.15556,0.36215,4.0607
17,3,0.5329,0.4671,CV,3.1367,2.8426,-4.692526198527226,-4.482037551398443,-7.245,-3.27454,27.0721
17,4,0.4809,0.5191,CA,24.2273,20.9297,-14.62639625606671,-14.33028832246315,79.92908,10.15971,1436.3618
