frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,1,0.6458,0.3542,CV,6.819,6.819,-8.453380328132381,-8.45688448320333,1.62611,0.16262,50.5359
3,1,0.6282,0.3718,CV,5.2797,5.2377,-10.416807950276162,-10.42608205217142,5.39391,0.47932,70.8485
3,2,0.7,0.3,CV,24.4055,24.4055,-11.557725847616698,-11.557725847616698,0.0,0.0,187.275
4,1,0.5415,0.4585,CV,9.6829,9.459,-18.052982814566562,-17.730459466925,12.66699,0.0786,91.27
4,2,0.6417,0.3583,CV,21.645,21.645,-11.30338355847173,-11.289173088557785,-7.06175,1.7592,238.9431
5,1,0.5076,0.4924,CV,6.989,6.3485,-11.99329638686398,-11.661493007163827,15.92025,0.58943,106.1853
6,1,0.4614,0.5386,CA,8.3007,7.5546,-10.29897127625005,-9.831167914894023,20.17648,1.02219,114.4293
7,1,0.5404,0.4596,CV,3.4778,2.6663,-8.808980297553052,-8.723560192195798,17.93504,1.33361,113.479
7,2,0.5,0.5,CA,42.2776,42.3025,-36.22371039225293,-35.83791460356304,-15.06976,-19.89578,539.7939
8,1,0.6117,0.3883,CV,1.4422,1.6174,-6.779528140384477,-6.873466587999973,11.09915,0.67539,105.4357
8,2,0.5836,0.4164,CV,26.9192,27.3811,-21.111237219672617,-21.146599024828802,-1.26133,-9.68562,580.239
9,1,0.6277,0.3723,CV,0.8744,0.7216,-7.69280458214186,-7.750631861124017,6.7291,0.44758,94.2309
9,2,0.6044,0.3956,CV,29.0775,29.3979,-12.166384311096099,-12.167143493985654,8.56374,-4.78896,566.1535
10,1,0.6347,0.3653,CV,1.2178,1.4237,-5.439523930384925,-5.5038199507863155,3.13727,0.33768,83.5585
10,2,0.6107,0.3893,CV,9.6779,9.277,-9.036023880858842,-9.032538692343431,7.72694,-2.40298,545.1802
11,1,0.6328,0.3672,CV,2.18,2.2612,-6.06313627566736,-6.108572747994517,1.19389,0.13554,73.1873
11,2,0.4594,0.5406,CA,69.1889,68.7838,-52.148062790129984,-51.52202008264511,18.27461,0.24608,552.812
12,1,0.6263,0.3737,CV,4.2338,4.2778,-10.145026379157152,-10.165758969134504,-0.56601,0.03873,65.9716
12,2,0.4561,0.5439,CA,53.2264,52.2855,-30.7211290979901,-30.300684152625156,21.92503,-0.21066,603.6529
13,1,0.6206,0.3794,CV,3.2107,3.1809,-10.224453781142493,-10.230459911516265,-0.95231,0.05091,59.0605
13,2,0.4085,0.5915,CA,72.9888,71.7691,-27.279012809494773,-26.669057510289253,31.93226,-0.34992,664.4588
14,1,0.6171,0.3829,CV,2.8491,2.7991,-13.628361633572696,-13.627937701939064,-1.0247,0.01939,54.0622
14,2,0.2078,0.7922,CA,125.9954,124.7155,-57.14079683991841,-55.63036355592584,61.59018,-2.77597,718.0831
15,1,0.6158,0.3842,CV,2.7437,2.6943,-18.071243974509578,-18.07044716666276,-0.93395,0.06743,49.7919
15,2,0.3732,0.6268,CA,31.9619,29.8457,-17.081040414243947,-16.671551718028958,72.75396,-3.30144,849.8067
15,3,0.7,0.3,CV,26.8208,26.8208,-18.535956344475327,-18.535956344475327,0.0,0.0,44.9502
16,1,0.6165,0.3835,CV,2.5894,2.5633,-22.1648286501852,-22.169050943642063,-0.72101,-0.00434,45.6752
16,2,0.4136,0.5864,CA,34.8068,32.2366,-17.94512449820175,-17.473623977732586,84.99915,-4.8298,996.1339
