frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,6,0.6457,0.3543,CV,37.3698,37.3698,-12.505357936742417,-12.508249684758022,-5.59137,2.0191,1359.7801
2,7,0.6466,0.3534,CV,0.7551,0.7551,-7.625285959945776,-7.632447975416329,0.0,-0.08062,105.7411
3,6,0.6163,0.3837,CV,45.9647,45.7391,-13.249173036133321,-13.208063397634874,-24.46592,6.62999,1980.5955
3,7,0.6407,0.3593,CV,1.9859,1.9828,-6.7193072915275724,-6.781083063386818,-1.1111,-0.08712,147.5756
4,6,0.5744,0.4256,CV,53.689,52.597,-15.754161637051723,-15.582643322570872,-48.54457,19.19384,2594.5858
4,7,0.6475,0.3525,CV,2.0099,1.9961,-6.618253898320212,-6.718960668046187,-2.09134,0.23072,174.5007
5,6,0.4762,0.5238,CA,70.7257,68.3729,-17.18679320909526,-16.68188129041127,-77.08355,29.05769,3169.4875
5,7,0.6486,0.3514,CV,1.2369,1.2219,-6.95210486468946,-7.047282065176041,-1.35996,-0.2454,181.9795
6,6,0.3558,0.6442,CA,77.5745,73.605,-22.000908575821803,-21.13878647393491,-118.46395,42.35387,3725.7591
6,7,0.6411,0.3589,CV,2.8247,2.7768,-7.119427823955092,-7.180287871371423,-1.2443,0.35466,178.4563
7,6,0.3868,0.6132,CA,51.9022,47.1047,-26.31344868880191,-25.754699748285127,-146.2258,51.73417,3929.7492
7,7,0.6347,0.3653,CV,4.3947,4.441,-7.093260792618509,-7.1375817717694305,0.39554,0.64405,169.1043
8,6,0.504,0.496,CV,21.2954,17.0467,-29.98242810850431,-29.856541266531675,-134.45727,43.55405,3704.5385
8,7,0.6291,0.3709,CV,1.4711,1.4428,-6.7935793342796575,-6.823414655919175,0.47274,0.30216,158.7004
9,6,0.5958,0.4042,CV,12.3774,11.9803,-36.86301521855702,-36.94286857093613,-90.91896,25.07951,3195.9808
9,7,0.6252,0.3748,CV,2.904,2.9084,-6.856533677267682,-6.877691998267729,0.50379,0.21861,147.1996
10,6,0.6382,0.3618,CV,9.9472,11.1327,-43.01592131960366,-43.1425628076622,-45.92914,9.2016,2586.3495
10,7,0.6227,0.3773,CV,2.5782,2.5871,-6.925633596762402,-6.9423669730857815,0.18162,0.14781,136.5077
11,6,0.6459,0.3541,CV,10.9363,11.6175,-42.20809461284488,-42.30523991513578,-18.61079,0.45278,2044.1492
11,7,0.6212,0.3788,CV,1.5537,1.5549,-7.0839587623305755,-7.097587380787926,0.05992,-0.02396,127.6273
12,6,0.6399,0.3601,CV,12.6674,12.9152,-38.73482845615965,-38.79443567593218,-4.74091,-2.84847,1634.6106
12,7,0.6201,0.3799,CV,1.3573,1.3482,-7.133386155870295,-7.144714367162157,0.01072,-0.08904,119.7377
13,6,0.6254,0.3746,CV,16.8043,16.6079,-22.52331469340958,-22.52927113165347,-9.59038,-1.28093,1326.5615
13,7,0.6195,0.3805,CV,0.8283,0.8207,-7.462277097648587,-7.472678778608266,-0.00955,-0.10931,113.1916
14,6,0.6159,0.3841,CV,30.3909,30.7086,-30.73582264431431,-30.723130448890007,6.19104,-4.34335,1123.2776
14,7,0.6191,0.3809,CV,2.1433,2.1486,-6.72037028476292,-6.729961368064981,-0.01742,-0.10987,108.8006
15,6,0.6022,0.3978,CV,21.1261,20.6929,-27.567225684650023,-27.511174101181638,9.05126,-4.51983,972.5695
15,7,0.6188,0.3812,CV,0.6007,0.5948,-6.73291597298884,-6.74195213308306,-0.01987,-0.10384,104.4861
16,6,0.6013,0.3987,CV,15.5424,15.0097,-23.847418882430148,-23.807643320934368,8.52543,-3.94139,861.8413
16,7,0.6184,0.3816,CV,3.8066,3.8067,-6.865155317578134,-6.87289423090294,-0.11208,-0.11961,99.1384
17,6,0.5981,0.4019,CV,17.9027,17.417,-18.584990879954574,-18.533332443518322,8.55053,-3.5746,772.2884
17,7,0.6181,0.3819,CV,5.0114,5.015,-6.98004162408676,-6.987049527676448,-0.27977,-0.12994,97.5974
18,6,0.6124,0.3876,CV,6.0739,6.0169,-25.202482861817412,-25.2153374211532,5.09567,-2.66878,697.5116
18,7,0.6185,0.3815,CV,0.8756,0.8876,-6.616067407890239,-6.625254953541383,-0.14375,-0.02442,95.2986
19,6,0.6143,0.3857,CV,7.6857,7.4452,-22.051912286194582,-22.05194467791852,3.69224,-2.17796,637.5798
19,7,0.6185,0.3815,CV,0.7054,0.7048,-6.603951157140344,-6.612620060827791,-0.06637,-0.01292,93.4383
20,6,0.6141,0.3859,CV,9.1228,8.905,-22.2492653309509,-22.245474636764847,3.12339,-1.94953,584.7595
20,7,0.6183,0.3817,CV,2.3755,2.3713,-6.7466511291029745,-6.7544164617984785,-0.02264,-0.06641,92.8992
21,6,0.6144,0.3856,CV,9.0201,8.8431,-23.763037372891766,-23.760756805194106,2.70745,-1.74413,536.1766
21,7,0.6185,0.3815,CV,1.4087,1.4143,-6.8935813701028055,-6.902289715765725,-0.08391,-0.0099,91.5053
22,6,0.6142,0.3858,CV,9.4752,9.3118,-21.122960213309575,-21.119213444807023,2.37487,-1.58156,498.4729
22,7,0.6184,0.3816,CV,1.6697,1.6653,-6.740901679214516,-6.749098236639532,-0.14924,0.03326,90.71
23,6,0.614,0.386,CV,9.871,9.7217,-19.599483416535325,-19.5954352040355,2.21319,-1.3118,466.8761
23,7,0.6185,0.3815,CV,1.3385,1.3353,-6.72598244694097,-6.734527539470682,-0.10683,0.1056,90.1346
24,6,0.6137,0.3863,CV,10.4805,10.3413,-17.32773820247744,-17.322810040605006,2.0869,-1.13195,440.7578
24,7,0.6181,0.3819,CV,4.2343,4.2314,-7.409703889731999,-7.41646818209556,-0.22479,-0.01458,91.2288
25,6,0.6145,0.3855,CV,8.6035,8.4733,-16.19798547641966,-16.19669280926582,1.85516,-0.87373,418.381
25,7,0.6175,0.3825,CV,4.7352,4.7226,-8.726624278079743,-8.731771111819597,-0.4243,-0.07557,91.4588
26,6,0.6146,0.3854,CV,9.9484,9.8395,-14.348186619842348,-14.346056267983382,1.78846,-0.583,400.6067
26,7,0.6173,0.3827,CV,4.4788,4.4628,-9.072745922091848,-9.077810571718747,-0.49731,-0.10622,90.4699
27,6,0.6156,0.3844,CV,6.9353,6.8314,-12.035913690154889,-12.038193865229788,1.48841,-0.36997,385.6051
27,7,0.6175,0.3825,CV,4.042,4.0296,-7.572979673226033,-7.578944146054012,-0.42029,-0.18498,92.046
28,6,0.6154,0.3846,CV,18.5411,18.5346,-11.336047047830085,-11.33586952629501,0.34883,-0.30538,385.0678
28,7,0.6167,0.3833,CV,5.7108,5.6856,-7.419916734378505,-7.4222592407293515,-0.59454,-0.25083,92.8564
29,6,0.6157,0.3843,CV,10.7986,10.74,-9.20151705323197,-9.202890390419547,0.76969,-0.09248,379.8578
29,7,0.6173,0.3827,CV,2.8032,2.7732,-7.409637020313469,-7.415672314364384,-0.49911,-0.24627,92.9161
30,6,0.6162,0.3838,CV,7.3484,7.2711,-8.989246047121691,-8.99212940004351,0.62189,-0.20098,377.0147
30,7,0.6176,0.3824,CV,3.1095,3.0875,-8.108798261706447,-8.11533907077456,-0.45726,-0.17934,92.5587
31,6,0.616,0.384,CV,10.9513,10.8925,-9.504844247316203,-9.50605498955167,0.40083,0.05451,381.8694
31,7,0.6173,0.3827,CV,5.0495,5.0314,-8.183957620653398,-8.188629932130397,-0.53383,0.03178,91.6383
32,6,0.6141,0.3859,CV,19.6042,19.5379,-14.216190455231692,-14.209746738521114,0.13891,0.36977,398.1419
32,7,0.6183,0.3817,CV,2.0236,2.0265,-7.283744331591319,-7.293514597120138,-0.30367,0.16615,91.9694
33,6,0.614,0.386,CV,15.8926,15.8031,-19.256111249335337,-19.25218073863715,0.48574,0.53301,413.7819
33,7,0.6188,0.3812,CV,4.4224,4.4365,-7.6795747570847,-7.689464154282255,0.12325,0.19266,92.516
34,6,0.6151,0.3849,CV,15.1749,15.1338,-26.948253187648167,-26.949222696832564,0.94532,0.78006,419.1185
34,7,0.6184,0.3816,CV,3.2926,3.2818,-7.354153149900436,-7.361991678967729,0.26934,0.2088,92.0059
35,6,0.6141,0.3859,CV,18.714,18.6324,-43.54022166839847,-43.53535808337415,1.38119,0.68034,437.1678
35,7,0.6181,0.3819,CV,3.3904,3.3717,-8.078378711687076,-8.085292770718583,0.30988,0.26393,91.0115
36,6,0.6161,0.3839,CV,26.7404,26.7854,-29.257640419493857,-29.26249115150216,-0.56643,0.7789,456.1285
36,7,0.618,0.382,CV,3.8187,3.804,-6.947108533811559,-6.954079921034666,0.31464,0.10792,89.1879
37,6,0.616,0.384,CV,12.9294,12.8596,-32.74300652303742,-32.74468254896715,-0.88918,0.723,476.4423
37,7,0.6176,0.3824,CV,3.8647,3.8387,-7.051385896656397,-7.05691519466509,0.41289,0.15826,87.5111
38,6,0.6157,0.3843,CV,16.0619,15.995,-41.153794729118246,-41.154261575947864,-0.64916,0.52485,509.8459
38,7,0.6185,0.3815,CV,2.341,2.3395,-6.773744659784406,-6.783630999078063,0.38195,0.07309,87.3185
39,6,0.6145,0.3855,CV,23.4582,23.3759,-43.861510989387995,-43.85736442332185,-0.27534,0.48094,557.8368
39,7,0.6185,0.3815,CV,2.4432,2.426,-7.658534039476331,-7.667041366152274,0.32898,0.16452,85.8826
40,6,0.6148,0.3852,CV,18.0509,17.9475,-35.56548139887376,-35.56429113056089,0.05132,0.78529,601.2603
40,7,0.6186,0.3814,CV,3.3977,3.4003,-6.828580434542355,-6.837585094697954,0.27264,0.10734,86.1637
41,6,0.6157,0.3843,CV,18.7986,18.7535,-30.07750431521552,-30.079526851205856,0.62384,1.2071,630.0811
41,7,0.6187,0.3813,CV,5.0603,5.0726,-7.184558296594016,-7.19395306085176,0.0366,0.03729,83.1735
42,6,0.6146,0.3854,CV,35.4396,35.4256,-23.12942823592407,-23.12574223761633,1.51854,1.91121,628.9484
42,7,0.6182,0.3818,CV,3.7301,3.7195,-6.857220073013441,-6.864388551415624,-0.07548,-0.09727,80.3799
43,6,0.6137,0.3863,CV,27.2259,27.1519,-33.96601029515066,-33.960034845957836,1.13439,1.96648,623.3423
43,7,0.6191,0.3809,CV,1.0159,1.037,-6.563805699098919,-6.575321553737728,-0.02051,-0.01607,79.2658
44,6,0.6115,0.3885,CV,31.429,31.3377,-31.82843207286414,-31.814487240690507,3.20314,1.3015,638.2554
44,7,0.619,0.381,CV,2.1363,2.1319,-6.402735873121339,-6.412640028446014,0.05169,0.1106,77.2254
45,6,0.6067,0.3933,CV,55.2614,55.2262,-40.9492361475029,-40.91828094907479,4.88504,-0.72724,702.8844
45,7,0.6176,0.3824,CV,5.2509,5.239,-6.747542984901539,-6.751602926259188,0.21773,0.15578,73.4402
46,6,0.5987,0.4013,CV,51.226,50.9529,-32.137375860943344,-32.08034340278827,6.28231,-1.89771,736.166
46,7,0.6188,0.3812,CV,1.601,1.6005,-6.275222380346066,-6.286309282197038,0.00438,0.10862,70.964
47,6,0.5953,0.4047,CV,44.6787,44.3257,-26.507453979815473,-26.448108514213192,7.04388,-2.27009,749.7681
47,7,0.6192,0.3808,CV,3.2945,3.3065,-6.937257490533565,-6.948558501271274,-0.21032,0.02791,69.4869
48,6,0.5972,0.4028,CV,36.1422,35.7918,-23.937569826811995,-23.8908101220444,7.10595,-1.88836,752.5943
48,7,0.6182,0.3818,CV,4.5524,4.547,-6.963334452658115,-6.969427142890704,-0.33906,-0.03143,68.704
49,6,0.6002,0.3998,CV,29.6665,29.3355,-23.843738194557826,-23.80686463219935,6.75027,-0.95246,750.7916
49,7,0.619,0.381,CV,1.5398,1.5622,-6.816658520427306,-6.827995677191142,-0.11375,0.00538,66.4564
50,6,0.6039,0.3961,CV,25.7584,25.5013,-29.688668116693716,-29.662929296476207,5.29002,-0.91412,734.8125
50,7,0.619,0.381,CV,1.6571,1.6623,-6.861383085513467,-6.871258787579699,0.02407,0.07538,64.4443
51,7,0.6182,0.3818,CV,4.5331,4.5343,-6.677349823149171,-6.684031344988625,-0.0888,-0.08471,64.3087
52,7,0.6187,0.3813,CV,3.2218,3.2336,-8.32392137059852,-8.33385412840125,-0.03085,-0.15224,61.9238
53,7,0.6187,0.3813,CV,2.3995,2.4026,-8.750654413944327,-8.759878112785893,0.15036,-0.05074,60.2767
54,7,0.6183,0.3817,CV,5.342,5.3504,-6.693267497113607,-6.700653944532866,-0.29459,-0.01896,59.4147
55,7,0.6176,0.3824,CV,4.4996,4.4934,-6.492972290413049,-6.497974410816393,-0.23451,-0.08001,59.825
56,7,0.6159,0.3841,CV,6.1178,6.0995,-7.751958593439381,-7.751079106927407,-0.17925,0.01175,61.3235
57,7,0.6179,0.3821,CV,1.3278,1.3569,-6.240218701746189,-6.250025344533011,-0.05696,0.02772,60.553
58,7,0.6184,0.3816,CV,1.1052,1.1183,-6.187304067977722,-6.196273080349159,-0.03557,-0.02226,59.7733
59,7,0.6185,0.3815,CV,1.1407,1.1402,-6.114215629169169,-6.1228687656402565,0.04767,-0.00653,59.843
