frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
16,5,0.6467,0.3533,CV,2.065,2.6147,-37.27308491328246,-37.384361129717234,-6.79596,-3.71125,693.2253
16,3,0.623,0.377,CV,4.6755,4.7563,-6.297406959053319,-6.345887774852569,0.12648,-0.15188,18.3456
17,1,0.6182,0.3818,CV,5.0147,4.9984,-9.017398239780311,-9.024655163304574,-0.49641,0.08286,312.4786
17,5,0.6451,0.3549,CV,2.9208,3.1382,-37.26859268910087,-37.34979328694404,-2.55008,-1.91446,670.8039
17,3,0.6199,0.3801,CV,1.8159,1.8085,-4.1600890781079904,-4.168140622874454,0.28727,-0.06418,17.2084
18,1,0.6185,0.3815,CV,3.4314,3.4451,-9.249991276593,-9.259135184675307,-0.18297,0.21433,301.2776
18,5,0.6386,0.3614,CV,3.9836,4.1382,-31.711637179031925,-31.766765746060244,-0.53548,-0.74229,630.7774
18,3,0.617,0.383,CV,4.2956,4.3086,-5.710397116217701,-5.710654604673095,-0.31084,-0.1719,16.4717
19,1,0.6186,0.3814,CV,2.2386,2.2394,-8.97491581456143,-8.983815879719641,-0.03268,0.19488,293.9248
19,3,0.6069,0.3931,CV,5.4104,5.3911,-6.785951933687958,-6.747911323342802,-0.67234,-0.16415,15.9267
19,5,0.6315,0.3685,CV,3.6757,3.6883,-27.905703626887068,-27.93983066127725,0.22505,-0.3148,586.2849
20,1,0.6186,0.3814,CV,1.4878,1.4839,-8.523335828462475,-8.532282483917337,-0.0502,0.10134,287.9606
20,3,0.609,0.391,CV,2.8417,2.8089,-4.871445240009381,-4.856937660242428,-0.61623,-0.06097,15.4401
20,5,0.6264,0.3736,CV,2.8373,2.8076,-26.871736246339182,-26.894653061319374,0.43032,-0.40116,543.0381
21,1,0.6186,0.3814,CV,1.2331,1.2242,-8.320531603932908,-8.329435399921373,-0.051,0.13098,282.2532
21,3,0.6175,0.3825,CV,5.7486,5.7758,-8.141694999689204,-8.159984980081063,-0.03252,0.02543,14.2164
