frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,4,0.6383,0.3617,CV,33.7771,33.7771,-16.38815861986059,-16.35896764733069,5.77114,0.28855,117.8096
2,5,0.6465,0.3535,CV,0.707,0.707,-5.017144607306957,-5.023915363688258,0.16179,0.0,4.2119
2,6,0.6466,0.3534,CV,0.3375,0.3375,-2.2699073313917784,-2.276961666408899,0.0,-0.0809,2.9867
3,4,0.36,0.64,CA,54.7936,54.6424,-43.77980320588164,-42.700623549148524,33.73516,8.40997,208.0401
3,5,0.6004,0.3996,CV,2.9785,2.9745,-10.446834402298814,-10.337742953956313,2.5512,-0.59298,6.0508
3,6,0.6164,0.3836,CV,2.136,2.1359,-3.933409832466255,-3.891247256726651,1.65055,-0.08609,4.3241
4,4,0.0131,0.9869,CA,61.4272,59.976,-61.33783681155403,-56.91251567724486,103.78099,24.2856,411.0802
4,5,0.6294,0.3706,CV,1.0684,1.0615,-10.009066316359746,-10.090865653535246,1.51143,-1.16674,7.4865
4,6,0.6213,0.3787,CV,0.9648,0.9124,-1.9501782291703247,-1.9736274916203835,1.51043,-0.62714,5.3745
5,4,0.0104,0.9896,CA,55.2894,53.052,-61.200091083313175,-57.03008706047656,193.10674,43.31599,534.2652
5,5,0.6496,0.3504,CV,0.9338,0.9861,-5.971897237489136,-6.098568893614083,0.12686,-0.73495,7.7797
5,6,0.6252,0.3748,CV,1.0256,0.9875,-4.728728183162313,-4.761786887452768,1.38525,-0.48253,5.7007
6,4,0.0557,0.9443,CA,30.5686,26.4976,-21.463439900732098,-19.02259780813847,236.93109,54.33116,570.908
6,5,0.6229,0.3771,CV,1.8306,1.8028,-9.305385462088648,-9.286477151999891,-0.43318,-0.97416,7.6229
6,6,0.5796,0.4204,CV,2.0941,2.0368,-7.267381633209909,-7.103911440692842,1.9276,-0.16712,5.8093
6,7,0.7,0.3,CV,1.721,1.721,-3.9340245765485644,-3.9340245765485644,0.0,0.0,6.123
7,4,0.9697,0.0303,CV,38.8186,44.0661,-55.159696434009206,-58.95116282843485,109.44105,32.3381,452.8172
7,5,0.6273,0.3727,CV,0.5994,0.5673,-11.265395358104326,-11.304845634267636,-0.36246,-0.60922,7.21
7,6,0.5691,0.4309,CV,1.7136,1.6278,-5.124079700392302,-4.984975337951068,1.93814,0.03458,5.6307
7,7,0.6466,0.3534,CV,1.9501,1.9501,-3.73030819272212,-3.737426847904472,-0.39009,-0.61674,8.3104
