frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,46,0.6463,0.3537,CV,15.0974,15.0974,-10.537980319600543,-10.543475230558645,2.75496,-2.34981,535.8886
2,47,0.646,0.354,CV,23.6167,23.6167,-14.23329166862909,-14.237865096234643,3.46481,-2.51985,905.5742
2,48,0.6466,0.3534,CV,27.7536,27.7536,-14.479096820166145,-14.486003132421532,4.98266,-4.37503,9985.8384
2,49,0.6414,0.3586,CV,75.4928,75.4928,-19.490741468099532,-19.475001519581117,-8.26511,-3.45568,934.7604
3,46,0.6257,0.3743,CV,19.8871,19.7954,-10.73623417245548,-10.734134475117697,15.45455,-10.72097,751.9122
3,47,0.6265,0.3735,CV,26.5921,26.472,-18.172210404445835,-18.17390406231045,13.88683,-16.84975,1276.4279
3,48,0.6394,0.3606,CV,34.0239,34.0004,-13.570394122623274,-13.626855910260069,15.95502,3.16364,14048.659
3,49,0.5445,0.4555,CV,94.815,94.6083,-26.750705097139207,-26.42059986121263,-54.19649,10.23722,1396.6838
3,50,0.7,0.3,CV,28.3886,28.3886,-12.412566495288196,-12.412566495288196,0.0,0.0,139.8342
3,51,0.7,0.3,CV,18.9643,18.9643,-12.443013459120118,-12.443013459120118,0.0,0.0,1381.4842
4,46,0.5172,0.4828,CV,34.1783,33.4193,-14.956284678458351,-14.539925827820358,36.12594,-22.76873,977.7116
4,47,0.6036,0.3964,CV,28.5964,27.8529,-19.614540922983615,-19.548461256822076,22.01165,-26.63226,1580.3309
4,48,0.6129,0.3871,CV,112.082,111.2589,-15.569073630651925,-15.522895362558465,16.43382,-41.741,17821.2706
4,49,0.1559,0.8441,CA,120.076,118.4728,-34.014427258995084,-31.958912384061133,-121.56572,39.33857,2416.158
4,50,0.6127,0.3873,CV,46.9819,46.9819,-35.92973236609652,-35.79141596577464,-12.63557,-6.02383,163.826
5,46,0.4154,0.5846,CA,28.6784,26.3475,-14.059449982379824,-13.39088147739061,54.07243,-32.12379,1168.2468
5,47,0.5795,0.4205,CV,28.2821,26.9921,-20.7883620002006,-20.656525612521936,24.42896,-26.0709,1717.085
5,48,0.6282,0.3718,CV,31.4959,28.2599,-14.079614805625921,-14.137959922772673,4.7467,-20.53699,19643.4925
5,49,0.1481,0.8519,CA,76.8143,72.8665,-21.55563146271148,-19.988067113229157,-241.62497,58.44968,3260.5374
5,50,0.5304,0.4696,CV,22.6053,22.4972,-26.460491118881627,-26.116063561751645,-30.33498,0.22164,279.51
5,52,0.7,0.3,CV,50.0049,50.0049,-31.454782225465717,-31.454782225465717,0.0,0.0,376.7439
6,46,0.5272,0.4728,CV,8.9497,5.7787,-9.928217263208403,-9.855207610951352,49.75567,-29.33196,1151.2294
6,47,0.3797,0.6203,CA,55.899,54.2054,-23.934769966914185,-23.026494761540405,33.69923,-35.34275,1761.8583
6,48,0.643,0.357,CV,78.3872,81.7975,-14.578220326878402,-14.677417536037852,9.65109,0.56181,19196.0395
6,49,0.2164,0.7836,CA,52.5262,46.5666,-16.129903324565884,-15.036575104948025,-324.06898,51.46438,3301.8746
6,50,0.0451,0.9549,CA,43.9642,42.744,-40.51732704827026,-37.11812181423739,-89.58597,-4.17708,517.5445
6,52,0.1602,0.8398,CA,191.216,191.216,-171.63179569824456,-169.3781992252502,-128.44051,26.80011,699.1089
6,51,0.5,0.5,CA,132.773,132.773,-21.94514917975002,-21.215834958842457,23.73226,48.0094,3496.7856
7,46,0.6452,0.3548,CV,8.4655,10.6592,-8.812632681088722,-9.069016265214204,19.45115,-10.39342,970.1795
7,47,0.0899,0.9101,CA,107.9948,107.8191,-58.51150530610133,-56.064981340189995,-13.8182,-97.00535,1921.0438
7,48,0.6339,0.3661,CV,44.5388,44.2373,-13.908541940840799,-13.946518973543437,11.70134,3.74347,18068.6937
7,49,0.5006,0.4994,CV,20.105,21.0688,-14.600252348502352,-14.699875869556323,-263.55282,18.63323,2938.2704
7,50,0.0749,0.9251,CA,37.4725,35.2189,-26.174982406565825,-24.001233237414073,-169.6593,-7.10037,582.6803
7,52,0.0085,0.9915,CA,67.4241,63.9094,-35.15519207876923,-30.571016697249583,-329.37249,64.38925,1728.231
8,46,0.6566,0.3434,CV,8.0535,8.9477,-12.34738449859958,-12.481496614378852,2.78417,-1.82167,777.6512
8,47,0.5367,0.4633,CV,33.173,35.7452,-12.404532348884693,-12.827474004973691,-22.25823,-60.28034,1657.1313
8,48,0.6226,0.3774,CV,135.6309,136.4129,-17.116433511140812,-17.119584388996156,3.70978,-11.62444,17655.3856
8,49,0.6673,0.3327,CV,43.2036,48.0143,-14.705045953925502,-15.09796547804512,-32.30793,-15.74828,2547.9633
8,52,0.2307,0.7693,CA,26.5209,22.8061,-15.258236012174887,-14.447037781499471,-364.83225,82.05132,1994.5203
8,54,0.7,0.3,CV,58.475,58.475,-28.15029134836216,-28.15029134836216,0.0,0.0,272.3725
9,47,0.6532,0.3468,CV,20.6542,22.771,-13.242046756232043,-13.520279421570843,-7.03472,-20.81415,1317.269
9,48,0.626,0.374,CV,51.4264,52.717,-14.243388910734554,-14.277843465347132,-1.02641,-4.13042,16376.9094
9,49,0.4936,0.5064,CA,63.8916,62.9072,-28.6086689047833,-28.035686568884273,16.26396,-28.62506,2258.2516
9,52,0.7019,0.2981,CV,16.8726,25.8188,-20.8158777513166,-21.749436298149043,-195.51139,43.20847,1926.0472
9,54,0.6316,0.3684,CV,60.3266,60.3266,-67.99851794458633,-67.94062064951514,-16.22393,5.55028,369.7446
9,46,0.6423,0.3577,CV,7.5077,7.4934,-22.693708958574128,-22.747386862186737,1.00197,-3.02946,620.8471
10,47,0.6405,0.3595,CV,26.1376,26.9078,-13.635536150165041,-13.686779587647292,0.61434,10.25249,1073.4952
10,48,0.6204,0.3796,CV,64.3521,64.05,-14.41733012673938,-14.423036773803828,-3.33117,-5.52314,15740.9358
10,49,0.5624,0.4376,CV,19.6304,18.1479,-15.67710799109086,-15.634724764296356,0.27555,-25.1743,1977.9503
10,52,0.7149,0.2851,CV,28.3393,33.5972,-31.213011660198042,-31.532047224952294,61.22605,-15.78613,1580.6291
10,54,0.4979,0.5021,CA,72.4519,71.9722,-83.09545475016645,-82.5929265617359,-39.16529,13.28813,649.1242
10,55,0.7,0.3,CV,9.8522,9.8522,-9.697291172381254,-9.697291172381254,0.0,0.0,153.2314
11,47,0.5358,0.4642,CV,50.1698,49.8373,-24.40504308857612,-24.04103860329255,-5.76054,20.6106,956.0104
11,48,0.619,0.381,CV,30.059,29.4965,-14.308167975356639,-14.316122847513682,-3.22781,-4.07192,15226.5281
11,49,0.624,0.376,CV,35.4497,36.4339,-15.454759714577456,-15.569108221936723,20.56598,-12.74533,1671.9203
11,52,0.6836,0.3164,CV,12.6526,12.9163,-12.74562484589882,-12.896182081520903,23.92725,-3.95311,1189.9345
11,54,0.2998,0.7002,CA,89.1174,87.0307,-70.48079145950382,-69.33335978884078,-70.9835,19.99391,1203.3497
11,55,0.6464,0.3536,CV,10.4464,10.4464,-12.144262254388607,-12.150419549697693,-0.59959,0.28592,210.5244
12,48,0.619,0.381,CV,19.4507,19.4701,-14.182286645141884,-14.192380868985381,-3.01903,-2.55777,14659.8905
12,49,0.5671,0.4329,CV,33.7904,33.0149,-17.33960902311547,-17.12694954177659,36.31179,-8.84727,1467.9387
12,52,0.6391,0.3609,CV,19.6542,19.4415,-11.149450473217765,-11.148760348476308,11.33435,-0.48617,890.6539
12,54,0.1941,0.8059,CA,105.7952,102.3255,-65.08832728796862,-63.644994253787814,-138.83197,43.49643,1918.3461
12,55,0.6205,0.3795,CV,16.8825,16.7762,-18.801707976277484,-18.777051217215046,-1.56036,-3.13262,321.9735
12,47,0.5819,0.4181,CV,32.6274,32.5944,-14.75131102565708,-14.72799443943532,0.99031,16.02908,873.244
13,48,0.6188,0.3812,CV,7.4819,7.4675,-14.499206348998033,-14.508215429618422,-2.04189,-1.13129,14295.3041
13,49,0.5714,0.4286,CV,23.0506,21.9139,-10.715079999163354,-10.603344445627451,33.28912,-7.08691,1287.8522
13,52,0.4864,0.5136,CA,29.0604,28.4741,-19.79573743309508,-19.23614518716184,35.86233,-6.4852,671.9607
13,54,0.2767,0.7233,CA,72.937,69.5028,-44.85272090853846,-44.02004457304442,-187.27883,62.18751,2488.2468
13,55,0.58,0.42,CV,23.68,23.1718,-17.309232064211294,-17.154415831893623,-7.26698,-3.04063,439.7488
13,46,0.5,0.5,CA,110.6008,110.6544,-69.49790398986892,-69.202078066326,-5.77677,5.12792,512.8515
13,47,0.532,0.468,CV,51.3372,50.7963,-31.651246928674027,-31.358619152736196,-3.41049,22.17037,811.7605
14,47,0.5528,0.4472,CV,19.7756,18.5752,-16.802410089601242,-16.666135332395395,-2.99268,21.04429,789.6416
14,48,0.6186,0.3814,CV,15.9128,15.9443,-14.65287219289801,-14.661311134711541,-1.26197,0.28296,14070.3067
14,49,0.5809,0.4191,CV,22.9607,22.1631,-33.88180976686652,-33.802881284724684,29.3473,-5.86513,1192.189
14,54,0.1963,0.8037,CA,78.2105,73.5579,-75.39135084537199,-73.99424181328612,-270.70792,90.00799,3077.7979
14,55,0.6075,0.3925,CV,10.114,9.6809,-9.707905638764462,-9.7267712354235,-2.04142,-4.15882,518.5336
14,46,0.5711,0.4289,CV,22.8368,22.683,-44.46240373470858,-44.446576097173306,-4.29962,4.6329,428.6292
15,47,0.5766,0.4234,CV,15.4197,14.4594,-16.949768822639086,-16.88041769567776,-1.86464,18.34528,764.8151
15,48,0.6185,0.3815,CV,37.2034,37.291,-14.972297561451693,-14.98057861262662,-0.09523,0.51296,13710.6071
15,54,0.4033,0.5967,CA,41.9734,40.7686,-81.53246337097167,-81.26613318682455,-253.60536,80.31742,3098.7913
15,55,0.6321,0.3679,CV,20.7685,21.3757,-15.492468071865066,-15.575337092201316,3.97876,-2.77793,529.9323
15,46,0.6033,0.3967,CV,8.5361,8.668,-52.0694235508099,-52.083640376646635,-2.62425,3.0649,408.8878
16,47,0.5908,0.4092,CV,71.4949,71.8399,-26.673900806231707,-26.627898818194712,6.59582,4.22802,697.1031
16,48,0.6164,0.3836,CV,103.0641,102.989,-15.239349773554723,-15.23924754809506,1.65267,3.12973,13053.0906
16,54,0.6256,0.3744,CV,29.0564,33.633,-86.79822146665916,-87.14663185920412,-109.24132,21.9519,2677.0678
16,55,0.6324,0.3676,CV,7.8416,7.9971,-18.85548265319359,-18.9033703722241,0.45453,-2.12478,528.753
16,46,0.6112,0.3888,CV,18.8165,18.7949,-64.5947242973261,-64.59510495358663,-2.39686,2.13564,397.2129
17,47,0.6156,0.3844,CV,16.7142,16.9552,-11.569562531215945,-11.606816889492954,2.34873,5.30821,661.035
17,48,0.6184,0.3816,CV,43.2612,43.5745,-14.557058140560919,-14.568190345720375,1.80504,-0.54627,13005.4268
17,55,0.6152,0.3848,CV,25.7039,25.6695,-19.256508052337544,-19.230457951114282,4.58045,-1.21629,520.0742
17,46,0.5898,0.4102,CV,76.3339,76.4083,-36.27446516128137,-36.17387659475605,4.16318,2.71173,384.2041
18,47,0.6185,0.3815,CV,6.6435,6.5053,-9.225639355802999,-9.238397093716813,1.33464,3.99042,624.5127
18,48,0.6185,0.3815,CV,22.9434,22.8324,-14.223833090443627,-14.232416335213143,1.70728,-1.66144,12878.4032
18,55,0.6006,0.3994,CV,24.895,24.626,-13.931415847028918,-13.86963773862195,6.01884,-0.76972,502.8943
18,46,0.6072,0.3928,CV,12.3807,12.3409,-14.43537838294973,-14.43846461552096,2.41681,1.77226,374.833
19,47,0.6195,0.3805,CV,6.5662,6.5073,-9.096201816882616,-9.109081330804091,1.3106,2.30645,589.3987
19,48,0.6186,0.3814,CV,10.7003,10.5807,-14.029515591968078,-14.038480103143613,0.89013,-1.32553,12712.6732
19,55,0.5784,0.4216,CV,35.9539,35.6009,-15.959308318207555,-15.827384495279029,7.76749,-0.74605,493.2886
19,46,0.6167,0.3833,CV,32.6068,32.7632,-13.8223020819491,-13.840158677321945,-1.47636,0.22374,376.4904
20,48,0.6185,0.3815,CV,26.0922,25.9947,-14.080250001980493,-14.088574449497482,0.64475,-0.69794,12488.925
20,46,0.5863,0.4137,CV,55.2578,55.1809,-26.354678016731675,-26.231324067643378,-5.36,-1.30261,372.1599
20,47,0.6179,0.3821,CV,15.5376,15.5168,-9.987943978448563,-9.992450590716487,-0.07181,2.19224,569.2992
21,47,0.594,0.406,CV,68.1374,68.2254,-36.38298268254111,-36.28990788115643,3.80111,-1.52944,494.4195
21,48,0.6175,0.3825,CV,64.4478,64.3044,-14.544050584312497,-14.548356198422738,0.13629,0.34948,12055.8322
21,55,0.5,0.5,CA,54.4839,54.1919,-16.90046428543232,-16.734094930916726,8.06549,0.4874,461.6293
22,47,0.5975,0.4025,CV,15.648,15.3886,-18.3218570734389,-18.278490501712852,3.76566,-1.24058,452.5504
22,48,0.617,0.383,CV,51.1153,50.8065,-14.548789252484012,-14.552669792246302,-0.61465,1.71762,11674.1169
