frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,1,0.646,0.354,CV,11.5571,11.5571,-12.51636245093265,-12.520787953653663,-2.21327,0.63236,202.9376
2,2,0.6466,0.3534,CV,2.3685,2.3685,-8.05608104747362,-8.063075489916729,-0.1606,0.36133,141.2005
2,3,0.6294,0.3706,CV,47.4631,47.4631,-24.106550667696496,-24.03893333281681,10.86333,4.07375,127.2909
2,4,0.6398,0.3602,CV,31.563,31.563,-26.174220010110332,-26.151415840219485,6.37193,2.86307,138.72
2,5,0.6455,0.3545,CV,25.6614,25.6614,-11.740830985581772,-11.743005829257093,5.16989,3.31196,530.7981
2,6,0.6108,0.3892,CV,63.3974,63.3974,-44.663659950342264,-44.51703427811773,-15.72845,-0.98303,113.0253
2,7,0.6177,0.3823,CV,36.064,36.064,-31.52450491029019,-31.407029905331402,8.80151,-1.00112,44.1839
3,1,0.606,0.394,CV,20.5874,20.5225,-18.17360514798851,-18.088536892171952,-16.28393,1.45431,294.2024
3,2,0.6399,0.3601,CV,2.9104,2.8989,-7.144179139909079,-7.2027665828796845,-1.9471,0.80142,197.0029
3,3,0.0288,0.9712,CA,54.4677,54.1582,-64.9077244831902,-60.89923509449535,73.38641,18.60246,307.7558
3,5,0.5209,0.4791,CV,58.5038,58.3453,-19.764288853247656,-19.333257528027865,43.21485,25.12511,851.1885
3,6,0.3352,0.6648,CA,25.5201,25.1101,-19.352882245341576,-18.204746693425776,-42.6301,1.19406,224.866
3,7,0.0028,0.9972,CA,45.391,45.1534,-101.33298204191013,-94.99871167703725,57.28081,-3.92222,110.9716
3,8,0.7,0.3,CV,2.8804,2.8804,-12.558531488035285,-12.558531488035285,0.0,0.0,61.0816
3,9,0.7,0.3,CV,7.3834,7.3834,-10.541341683142697,-10.541341683142697,0.0,0.0,27.9225
4,1,0.3201,0.6799,CA,39.7202,39.1975,-56.38696683974822,-55.17750870173337,-42.13253,13.09062,450.5675
4,2,0.6406,0.3594,CV,5.2615,5.1766,-7.908525349236407,-7.980216921744867,-5.39741,0.60536,235.9802
4,3,0.0749,0.9251,CA,30.5917,28.8927,-22.16152134697448,-20.011392391536333,133.68683,31.42426,453.9436
4,5,0.2195,0.7805,CA,63.7649,61.6199,-22.729747110656916,-21.12877534687162,90.92287,62.91376,1486.6696
4,6,0.0197,0.9803,CA,39.0195,37.2385,-31.009723722712238,-27.03567306271468,-120.51354,2.07922,422.0078
4,7,0.0001,0.9999,CA,42.7054,41.5402,-85.21744234689818,-76.18554588391179,137.4733,-11.52599,165.9709
4,8,0.6329,0.3671,CV,18.0241,18.0241,-57.136137498603574,-57.083750852197745,-9.04756,-0.58581,85.7638
4,9,0.5436,0.4564,CV,31.9318,31.9318,-50.95353137499887,-50.531225661685994,14.98585,-3.939,40.0024
4,11,0.7,0.3,CV,27.0441,27.0441,-37.92970326420018,-37.92970326420018,0.0,0.0,57.7199
5,1,0.0421,0.9579,CA,52.194,50.1835,-41.035727590705406,-37.86372846492794,-115.2328,24.7364,670.7544
5,2,0.6321,0.3679,CV,6.27,6.0053,-11.319879588703168,-11.353757132939148,-6.86887,0.02446,250.6465
5,3,0.0057,0.9943,CA,48.5073,45.2756,-37.81927518260861,-32.94948327257722,255.46907,52.30888,536.0876
5,5,0.1462,0.8538,CA,66.0473,61.716,-20.339818020626804,-18.6675858660894,181.2618,115.18423,2054.9924
5,6,0.1025,0.8975,CA,25.1086,22.5126,-19.12137660684939,-17.328573604040994,-171.01169,0.7252,475.5971
5,7,0.0007,0.9993,CA,61.6542,62.1502,-164.82513551076667,-157.90512388185965,124.11522,93.49484,195.8827
5,8,0.4677,0.5323,CA,27.7678,27.5544,-26.140909355502696,-25.515476080131727,-21.07331,5.72395,159.2872
5,9,0.2072,0.7928,CA,21.3494,20.9305,-28.467722333817253,-26.760763899306568,33.57339,-8.02429,96.989
5,11,0.6214,0.3786,CV,32.8964,32.8964,-43.36572101328292,-43.26387760838794,9.00054,2.12613,85.2343
5,12,0.7,0.3,CV,21.3521,21.3521,-13.159123648273804,-13.159123648273804,0.0,0.0,64.6297
6,1,0.3596,0.6404,CA,11.9581,10.3762,-33.077644740958064,-32.84498660583029,-123.70241,19.77256,665.321
6,2,0.6326,0.3674,CV,3.1351,2.8278,-12.522332505572685,-12.570932028556799,-5.04186,-0.64199,248.1175
6,3,0.4536,0.5464,CA,8.6499,9.5068,-8.146477269848967,-8.357481290668876,245.56052,46.02791,461.0065
6,5,0.2622,0.7378,CA,41.4613,36.7449,-14.128912257844371,-13.290135100799766,221.82728,144.19408,2369.8094
6,6,0.2273,0.7727,CA,14.0261,10.0001,-9.606959407531098,-8.64103586825558,-193.9211,-1.76674,517.4852
6,7,0.6748,0.3252,CV,9.8149,11.8916,-8.495688169019255,-9.630361658868079,106.75622,94.92166,153.6096
6,9,0.0324,0.9676,CA,29.4363,28.211,-32.88342346498481,-29.597962959387104,86.86939,-24.64972,176.692
6,11,0.2684,0.7316,CA,59.2431,58.931,-54.32086316237225,-52.83902031125071,34.03452,9.41945,185.7656
6,12,0.6147,0.3853,CV,27.8674,27.8674,-27.169941758816968,-27.03990173492251,-13.38561,3.11408,89.2394
7,1,0.6259,0.3741,CV,9.5713,12.3178,-49.20455346721073,-49.615496676780474,-72.47002,8.13245,659.6897
7,2,0.6346,0.3654,CV,3.447,3.6016,-10.450341696310414,-10.506986800279389,-2.06731,-0.51964,237.7041
7,3,0.5075,0.4925,CV,11.4712,9.2996,-20.000666737375113,-19.794702433826114,177.44835,37.9538,643.6063
7,5,0.5038,0.4962,CV,22.113,22.1963,-10.773211855967038,-10.821511903891292,180.43327,125.16513,2411.1058
7,6,0.5599,0.4401,CV,1.6825,5.4299,-9.696600713696466,-10.019183189139293,-144.06339,-2.75796,539.7219
7,7,0.5684,0.4316,CV,20.2213,22.4581,-24.809422918344715,-24.525921375460683,-45.02503,-54.03295,239.8011
7,9,0.2976,0.7024,CA,5.998,4.1128,-15.651124910007262,-15.150618470477205,94.65525,-28.05036,192.9903
7,11,0.0575,0.9425,CA,65.1892,63.6988,-62.67510166116968,-59.90274216434126,87.08231,27.9747,368.6813
7,12,0.1806,0.8194,CA,42.3124,41.9413,-47.2052339316963,-45.224114230753706,-47.04551,5.9579,209.0364
8,1,0.6329,0.3671,CV,5.7981,4.914,-55.323813200594486,-55.38285747983683,-45.01445,3.04344,601.3285
8,2,0.6297,0.3703,CV,7.3687,7.4487,-8.764124829607752,-8.796527293085681,0.32411,-0.63119,223.8115
8,3,0.3346,0.6654,CA,36.0238,41.2349,-21.81332734362139,-20.81258676060308,-199.15005,-40.39964,678.2626
8,5,0.505,0.495,CV,40.4565,39.4414,-14.840516091493832,-14.552570664198633,138.72988,84.88482,2245.6137
8,6,0.7165,0.2835,CV,10.5231,13.701,-8.275676480081913,-8.814372597013097,-21.51834,-0.51047,449.9794
8,7,0.1806,0.8194,CA,19.6306,18.3983,-22.536743444305703,-20.62350477733255,-62.20788,-80.53118,255.6869
8,9,0.0001,0.9999,CA,41.5194,38.7222,-58.5840437228817,-49.7599116087608,250.74697,-65.37566,282.1261
8,11,0.0772,0.9228,CA,51.6282,49.4397,-42.49319466463349,-40.334275300751884,145.53132,52.469,532.0021
8,8,0.5,0.5,CA,86.2179,87.0037,-75.90402988580037,-72.79419498410573,51.32418,9.2448,256.4089
8,12,0.0886,0.9114,CA,38.4818,36.8164,-30.06037414501651,-27.87710040318003,-105.72961,11.219,368.6245
9,1,0.6299,0.3701,CV,7.0974,6.4446,-50.8676743559264,-50.90351047035473,-29.7332,0.90046,533.5851
9,2,0.6246,0.3754,CV,3.4186,3.3671,-8.286683792580694,-8.304575589723266,0.63002,-0.46586,210.9687
9,5,0.6375,0.3625,CV,52.0161,56.5003,-17.2346471313643,-17.489896457682352,-61.39915,-48.35683,1953.5459
9,6,0.5481,0.4519,CV,16.8317,17.3746,-14.55002321890646,-14.120597773215831,47.8838,0.93171,347.132
9,7,0.3478,0.6522,CA,17.5811,17.4558,-17.264809936261198,-16.783527361038644,-45.21575,-75.74707,214.8196
9,9,0.0006,0.9994,CA,48.6993,46.9468,-78.19305644463746,-71.11855326048168,298.21178,-130.52662,243.2924
9,11,0.1912,0.8088,CA,26.266,23.1008,-12.982219683523294,-11.834026247001333,175.07871,68.87602,662.4927
9,8,0.6339,0.3661,CV,6.0084,6.695,-49.811930475984525,-50.058525314669765,29.22651,1.37396,273.978
10,1,0.6036,0.3964,CV,8.8723,7.8756,-58.15850800009894,-58.08736639091772,-27.96506,1.35448,463.7211
10,2,0.6228,0.3772,CV,1.7963,1.8243,-9.522868557783877,-9.540526251881301,0.25037,-0.37588,198.3395
10,5,0.5932,0.4068,CV,25.1888,23.6124,-10.957362350787795,-10.831809622073308,-60.4621,-44.34736,1631.908
10,6,0.2893,0.7107,CA,17.67,15.812,-38.79024758868195,-37.51968197215858,79.17934,1.52648,332.6663
10,7,0.4252,0.5748,CA,7.6082,6.216,-25.678439784562496,-25.289986263367204,-42.77324,-75.02531,200.0835
10,9,0.9999,0.0001,CV,42.829,49.3399,-66.34873074104611,-75.59022781522306,127.86317,-72.27739,140.3404
10,11,0.2085,0.7915,CA,23.8602,19.1122,-19.930942629542734,-18.729332938330053,214.09054,88.71397,880.4233
10,8,0.6408,0.3592,CV,8.5539,8.7868,-71.71483111084557,-71.79614122661557,11.58151,-2.7426,213.3681
10,12,0.5,0.5,CA,42.968,39.5054,-32.23046460600714,-29.657263768506255,-183.68383,17.04308,409.4048
10,14,0.7,0.3,CV,21.4516,21.4516,-30.74868217080964,-30.74868217080964,0.0,0.0,52.7213
11,1,0.624,0.376,CV,6.1339,6.0407,-59.86862408003337,-59.922560174751894,-16.96672,0.66833,402.2603
11,2,0.6191,0.3809,CV,8.7374,8.7288,-10.282152642368015,-10.287022537430797,0.72686,-0.49742,184.3379
11,5,0.6014,0.3986,CV,28.3084,27.7148,-12.831292882814632,-12.805372909946964,-40.30878,-29.70361,1542.0267
11,6,0.7008,0.2992,CV,29.5728,32.3899,-19.501910544299136,-20.348264777606897,-46.60783,-1.34161,282.3137
11,7,0.5432,0.4568,CV,3.366,1.7274,-58.95543576187038,-58.93272457769463,-33.32409,-59.12878,185.5084
11,9,0.7498,0.2502,CV,18.1841,18.1848,-71.85060226022622,-71.8497782822665,-0.11007,0.07028,88.9508
11,11,0.4334,0.5666,CA,8.5578,4.2688,-9.382111643360119,-9.222548362835665,197.51595,82.54098,992.0753
11,8,0.5428,0.4572,CV,13.0768,12.6864,-58.40964873929215,-58.07364938888909,15.42484,-3.02451,174.9426
11,14,0.6467,0.3533,CV,5.6908,5.6908,-7.045208887513827,-7.052579271114388,-2.29512,-0.71597,71.7256
11,12,0.7861,0.2139,CV,12.2664,17.6668,-25.615763893071275,-26.61526445437737,29.90125,-5.90742,375.1832
12,1,0.637,0.363,CV,12.962,13.6173,-25.533314528225425,-25.612863773060848,2.41639,-0.77379,347.8014
12,2,0.6189,0.3811,CV,3.171,3.145,-11.948753771868926,-11.958075251940805,0.39536,-0.52296,174.009
12,5,0.6316,0.3684,CV,25.5342,26.7123,-13.945204401864045,-14.03479085914739,-7.19245,-6.11601,1447.809
12,6,0.6718,0.3282,CV,2.6884,3.1077,-6.519154411458029,-6.637114229784466,-19.62353,-0.44558,224.3453
12,7,0.3271,0.6729,CA,31.3837,32.4945,-39.51491256236827,-38.42892916407283,31.02575,34.83393,201.377
12,9,0.6617,0.3383,CV,22.4872,22.487,-45.757752603728775,-45.75449182556613,-0.00494,0.13326,64.3551
12,8,0.5419,0.4581,CV,8.1108,7.5701,-57.055142525543424,-56.85926139477515,15.90372,-3.52364,147.5567
12,14,0.0,1.0,CA,157.6884,157.7511,-494.7738016430964,-475.3266604857322,118.06709,10.99998,182.7852
12,12,0.7084,0.2916,CV,3.8025,3.8091,-12.437791173142152,-12.593725372468786,10.97188,-3.48663,231.1678
12,3,0.5,0.5,CA,50.3532,53.1927,-79.74988579073323,-79.75212134667044,-6.2401,3.98254,681.321
13,1,0.5577,0.4423,CV,30.9704,31.1188,-65.98085328605869,-65.71075398971182,-15.22038,0.37555,314.9169
13,2,0.6183,0.3817,CV,5.3044,5.294,-11.43620568499846,-11.44350380754102,0.56147,-0.35125,167.7655
