frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
7,42,0.7,0.3,CV,6.7263,6.7263,-8.06134008741031,-8.06134008741031,0.0,0.0,71.6296
8,42,0.6489,0.3511,CV,1.861,1.861,-6.720345481885666,-6.737321898040522,1.04492,-0.24337,98.202
9,42,0.6,0.4,CV,13.2822,13.2526,-15.00329962765749,-14.88878442417981,14.08887,-2.37422,148.8634
10,42,0.5446,0.4554,CV,12.8313,12.3505,-11.953662832108634,-11.685167640009144,18.46171,-0.13634,202.4781
11,42,0.6037,0.3963,CV,4.6256,4.264,-10.818387487039244,-10.872963631872286,14.22025,2.27425,226.1949
12,42,0.6165,0.3835,CV,6.9672,6.7839,-19.024732791624025,-19.0467073370879,10.53507,2.83265,221.0561
13,42,0.6115,0.3885,CV,5.233,4.7652,-12.161914841720863,-12.143754308224445,9.458,1.85723,208.5023
14,42,0.6375,0.3625,CV,7.1763,7.5588,-9.807752086107138,-9.908052285640391,2.74301,0.5535,193.7881
14,44,0.7,0.3,CV,3.8184,3.8184,-6.187809762841004,-6.187809762841004,0.0,0.0,27.1581
15,42,0.6271,0.3729,CV,4.3316,4.2307,-8.750470292872944,-8.767528506609676,2.51582,0.09147,178.335
15,44,0.6353,0.3647,CV,10.0957,10.0957,-10.422705171353734,-10.380631891580048,3.36647,2.60136,35.2758
16,42,0.623,0.377,CV,2.4629,2.3472,-9.146625165385558,-9.16173545795336,1.79053,-0.00163,166.0262
16,44,0.589,0.411,CV,6.1169,5.9983,-6.949151902162203,-6.809226142864419,7.93372,6.24483,54.125
16,45,0.7,0.3,CV,12.466,12.466,-11.265128071706714,-11.265128071706714,0.0,0.0,29.4255
17,42,0.6194,0.3806,CV,4.2277,4.1442,-7.378201935436898,-7.383847513869867,1.44106,-0.15436,157.1978
17,44,0.5072,0.4928,CV,6.8952,6.5022,-7.694498375264882,-7.2921735393326035,13.60354,7.21195,72.8555
18,42,0.6191,0.3809,CV,1.6655,1.5883,-7.362220257701012,-7.371799486174437,0.99683,-0.14053,149.8049
18,44,0.4349,0.5651,CA,7.5523,6.8928,-7.752389219525789,-7.17811202533168,19.04858,7.63921,88.7323
19,42,0.6111,0.3889,CV,15.6434,15.6157,-10.159815360438232,-10.136293865006426,1.73432,-0.08437,138.6065
19,44,0.4147,0.5853,CA,7.3508,6.5529,-8.1321890202323,-7.5780800771648105,24.31442,7.49323,95.1448
20,42,0.6147,0.3853,CV,3.4192,3.352,-7.123791584125631,-7.127135476698305,1.22802,-0.00935,131.6552
20,44,0.6096,0.3904,CV,2.0606,2.9027,-5.6158751232128825,-5.8804797010106045,13.76,4.43827,90.1347
21,42,0.6165,0.3835,CV,2.2962,2.2301,-7.191228407587605,-7.1971496654699685,0.92776,-0.00306,126.8081
21,44,0.659,0.341,CV,3.5994,4.1046,-6.511620442724691,-6.709118344859626,2.34955,0.70238,75.9705
22,42,0.6183,0.3817,CV,11.0468,11.0865,-9.516779257636625,-9.527487231606834,0.0339,-0.24787,126.815
22,44,0.6404,0.3596,CV,3.8334,3.8926,-6.432409921635462,-6.474354709460794,-1.43951,-1.11714,63.4689
23,42,0.6187,0.3813,CV,3.7066,3.7272,-7.225849255993155,-7.235691821747982,-0.05931,-0.11248,122.4744
23,44,0.631,0.369,CV,2.1264,2.07,-10.877418354819094,-10.906759508177096,-1.13743,-1.0527,53.4405
24,42,0.6185,0.3815,CV,2.2641,2.2656,-7.094477060949709,-7.102561460987108,-0.0805,-0.01386,121.1388
24,44,0.6267,0.3733,CV,3.6656,3.6956,-7.850443842333339,-7.875471145622764,0.40133,-0.53146,46.637
24,45,0.5,0.5,CA,19.9434,19.9434,-10.539412235153417,-10.530617436086708,0.59782,1.61781,78.0112
25,42,0.618,0.382,CV,6.3611,6.3645,-8.868166150006338,-8.874570009934207,-0.2483,0.08604,117.2514
25,44,0.6177,0.3823,CV,3.9312,3.8948,-6.88582356582048,-6.878831543376166,0.85107,-0.43721,41.2906
25,45,0.5808,0.4192,CV,5.4137,5.4737,-9.053682315264524,-9.077421848510074,-0.11877,1.04041,68.9803
26,42,0.6151,0.3849,CV,12.8654,12.8649,-9.48757506507518,-9.482418173588327,0.54602,0.23692,111.5518
26,44,0.6189,0.3811,CV,3.8471,3.8664,-5.665468501049277,-5.677076359384509,-0.0539,-0.5277,37.6459
26,45,0.6,0.4,CV,9.6208,9.6158,-12.656332710990615,-12.642497192540834,-1.05394,0.66246,65.5378
27,42,0.6155,0.3845,CV,4.8512,4.8023,-7.187656046475282,-7.188451573242547,0.47635,0.24301,107.698
27,44,0.6119,0.3881,CV,5.5106,5.4965,-6.934320583310168,-6.914542959614233,-0.72941,-0.58835,34.2899
27,45,0.5993,0.4007,CV,10.4339,10.3825,-14.665367484864017,-14.62070692287054,-1.59991,0.19627,63.5135
28,42,0.6177,0.3823,CV,2.1243,2.1091,-8.01246514186989,-8.022164652882452,0.16793,0.15411,104.9099
28,44,0.6051,0.3949,CV,5.7746,5.7347,-7.528148777522434,-7.490028239977337,-1.07124,-0.43316,31.8072
28,45,0.5871,0.4129,CV,13.7556,13.6664,-14.722314963507866,-14.628158843325092,-2.15215,0.11788,62.7925
29,42,0.619,0.381,CV,4.0601,4.0837,-8.317707837535902,-8.329725307001045,-0.17215,0.1215,103.6589
29,44,0.5994,0.4006,CV,6.5752,6.525,-7.499948646642494,-7.448275730297753,-1.24568,-0.22364,30.2941
29,45,0.5952,0.4048,CV,8.064,7.9562,-11.127306817211378,-11.084406740967903,-1.93726,-0.12856,62.9242
30,42,0.619,0.381,CV,0.9141,0.9022,-6.745245422652362,-6.755336839679707,-0.14243,0.05768,101.2644
30,44,0.5987,0.4013,CV,5.7192,5.6554,-6.560075493843652,-6.5136252519024955,-1.2387,-0.14121,29.3823
30,45,0.5766,0.4234,CV,23.5513,23.4634,-17.188776785945624,-17.057249096902886,-2.4152,0.22099,68.354
31,42,0.6182,0.3818,CV,5.2099,5.2041,-7.202105938370255,-7.208433769239607,-0.41343,-0.14024,99.0523
31,44,0.5996,0.4004,CV,5.4351,5.3722,-6.569786064135837,-6.528009074499165,-1.22406,-0.10084,28.1671
31,45,0.566,0.434,CV,32.8333,32.707,-25.65021460122928,-25.502851081311853,-2.48508,0.49115,81.6888
32,42,0.6187,0.3813,CV,6.8125,6.8348,-7.800527440252554,-7.810345020445288,0.2341,-0.06221,97.2325
32,44,0.6048,0.3952,CV,3.4984,3.4361,-5.8098371976011505,-5.7885117566521345,-1.05958,-0.06881,27.2579
32,45,0.5783,0.4217,CV,22.9487,22.773,-20.6670785964857,-20.58543034597978,-2.2701,0.56437,95.7044
