frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,74,0.6464,0.3536,CV,3.844,3.844,-16.350184315965535,-16.356096247207965,-0.63403,0.0,50.5612
2,75,0.6463,0.3537,CV,1.2169,1.2169,-2.921960201168599,-2.9275824614567583,0.16181,0.24272,3.781
3,74,0.6063,0.3937,CV,10.1657,10.1532,-10.36724707647389,-10.2829356407868,-8.25611,-0.26932,71.8004
3,75,0.637,0.363,CV,1.0983,1.1029,-2.2697062337731575,-2.315931570354035,0.17225,-0.57119,5.3441
4,74,0.5566,0.4434,CV,8.1629,7.8317,-9.338418882812753,-9.10912295936705,-12.6461,-1.47112,94.7642
4,75,0.6329,0.3671,CV,1.6208,1.6324,-2.7386017993780105,-2.781287320585161,1.25773,0.31418,6.3957
5,74,0.5548,0.4452,CV,5.6574,5.0349,-6.589814144568978,-6.4258556030946465,-13.53317,-1.84788,108.4673
5,75,0.618,0.382,CV,1.4296,1.3795,-2.6072117921670612,-2.5924924880475206,1.37257,0.75253,6.9037
6,74,0.5431,0.4569,CV,6.1577,5.5063,-6.9780411345947435,-6.769533480060659,-14.54337,-1.86285,113.5324
6,75,0.6241,0.3759,CV,0.9314,0.8927,-2.2402259169385053,-2.273230435552191,1.16728,0.22988,6.8813
7,74,0.5684,0.4316,CV,5.3728,4.9188,-9.508816286974998,-9.41981082845394,-12.59705,-1.86673,113.8776
7,75,0.6244,0.3756,CV,0.9466,0.922,-2.0677087351460943,-2.0929083983739365,0.87985,0.06834,6.4661
7,76,0.7,0.3,CV,0.7564,0.7564,-3.1109948355222903,-3.1109948355222903,0.0,0.0,3.8117
8,74,0.5845,0.4155,CV,4.0339,3.4934,-13.03743465628618,-12.977802374363042,-10.60808,-1.42704,109.5542
8,75,0.6232,0.3768,CV,0.5311,0.4917,-1.7329331548139624,-1.7529103872699967,0.63798,0.09415,5.9919
8,76,0.6478,0.3522,CV,1.0833,1.0833,-2.4370982579271923,-2.449235400393924,1e-05,-0.59108,5.1757
9,74,0.59,0.41,CV,4.3139,3.8732,-12.227950316501026,-12.167342178008852,-9.10859,-0.9247,103.7118
9,75,0.6256,0.3744,CV,0.7404,0.7508,-1.838063640293794,-1.869991208816105,0.30787,0.15831,5.5133
9,76,0.6444,0.3556,CV,0.7964,0.8016,-2.6623904358160395,-2.73859604262031,-2e-05,0.03141,7.3467
10,74,0.5506,0.4494,CV,9.5485,9.1553,-12.904477030004038,-12.674860386280791,-10.41143,-0.83714,100.8464
10,75,0.6243,0.3757,CV,0.6867,0.6935,-1.792170654788707,-1.8149177113697628,0.09477,0.13744,5.0731
10,76,0.6413,0.3587,CV,1.6901,1.7132,-3.3017748995884384,-3.369606201030736,-1e-05,-1.13237,8.8011
11,74,0.6042,0.3958,CV,6.5363,6.6172,-10.183954579185686,-10.231993295037466,-6.32813,-0.61354,93.5591
11,75,0.6012,0.3988,CV,4.1589,4.1603,-9.335987814854567,-9.263243797686464,-0.42027,0.18324,4.7078
11,76,0.6309,0.3691,CV,1.2663,1.2066,-2.706548272953887,-2.7341213260100914,1e-05,-1.0693,9.3995
12,74,0.6164,0.3836,CV,2.247,2.1734,-10.520010026001966,-10.540532995194084,-4.1731,-0.35319,88.2221
12,75,0.6033,0.3967,CV,1.442,1.4155,-2.4981779725759012,-2.4684464357921225,-0.40049,0.15297,4.4111
12,76,0.6361,0.3639,CV,0.2223,0.1644,-2.352909099734748,-2.4183409282048145,1e-05,-0.61993,9.3097
12,77,0.7,0.3,CV,16.8421,16.8421,-34.359155023290114,-34.359155023290114,0.0,0.0,36.2402
13,74,0.6251,0.3749,CV,2.517,2.6424,-7.341408171174583,-7.3810662092189165,-1.86979,-0.30855,81.4142
13,75,0.6019,0.3981,CV,1.9483,1.9269,-3.42086826054657,-3.382096499539164,-0.40846,0.13581,4.2374
13,77,0.6259,0.3741,CV,19.5486,19.5486,-54.37485827133732,-54.29221569554466,7.18273,-0.40711,52.8403
13,76,0.6353,0.3647,CV,1.3989,1.4294,-2.8849937272185535,-2.9393078159442108,0.18323,0.0183,8.873
14,74,0.6236,0.3764,CV,3.6502,3.6655,-6.072898754672048,-6.093385587827719,-0.81841,-0.25577,73.941
14,75,0.6143,0.3857,CV,0.3828,0.3988,-1.8592380324982023,-1.8747256359224733,-0.22662,0.07067,4.072
14,76,0.629,0.371,CV,0.8864,0.8851,-2.5573708365593526,-2.5856271742995167,0.13396,0.18462,8.3283
14,77,0.2086,0.7914,CA,35.689,35.4994,-113.46326641959551,-111.64428855908275,33.28658,1.50145,113.7345
15,74,0.6192,0.3808,CV,3.8557,3.8204,-6.023301427466451,-6.0272799581377,-0.88317,-0.248,67.1659
15,75,0.6193,0.3807,CV,1.2063,1.218,-2.2606021683622655,-2.2785173489878447,-0.05491,0.01115,3.8511
15,76,0.6024,0.3976,CV,4.0283,4.0263,-7.243431318906012,-7.168908334404826,-0.02995,0.57347,7.4173
15,77,0.0355,0.9645,CA,34.6964,33.472,-167.3158920430053,-164.1228929733661,87.7912,5.47263,210.8777
16,74,0.6178,0.3822,CV,2.8917,2.8547,-5.694272069250132,-5.698775918447096,-0.93884,-0.08746,62.1143
16,75,0.6179,0.3821,CV,1.5945,1.5966,-3.1726641125211374,-3.177422928704617,0.05925,-0.07745,3.6888
16,76,0.6014,0.3986,CV,1.5884,1.5496,-2.87065990915377,-2.831243561417562,-0.04597,0.58419,6.774
16,77,0.0617,0.9383,CA,25.2174,23.3401,-119.58480459627371,-117.21618321055405,131.1713,7.41942,273.0895
17,74,0.6193,0.3807,CV,0.5816,0.5696,-5.443651571932622,-5.456750267988727,-0.55426,-0.0638,57.5646
17,75,0.6152,0.3848,CV,1.485,1.4797,-2.9325071674283976,-2.9280653909272347,0.12316,-0.11895,3.5618
17,76,0.6173,0.3827,CV,1.3589,1.3779,-3.463122816094363,-3.491981096142597,-0.03282,0.34374,6.3681
17,77,0.1884,0.8116,CA,13.651,10.7941,-97.13568773662819,-95.99171318799182,153.09267,9.86552,303.6095
18,74,0.6202,0.3798,CV,2.7956,2.822,-9.539012791550617,-9.553588389082588,-0.09992,-0.09493,54.3191
18,75,0.6151,0.3849,CV,1.1708,1.1646,-3.0312656643610945,-3.030401762451034,0.10147,-0.13219,3.5153
18,76,0.6198,0.3802,CV,0.1416,0.1454,-2.353279498833721,-2.3690617799091447,-0.02064,0.20062,5.8637
18,77,0.3856,0.6144,CA,5.9002,2.3961,-80.29235221790253,-79.96303830576623,146.88368,8.29402,360.3014
19,74,0.6174,0.3826,CV,6.3148,6.3143,-10.393612247425349,-10.394845078113164,-0.36947,0.04258,52.9847
19,75,0.6161,0.3839,CV,0.9101,0.9053,-2.1908320254111135,-2.194097271000966,0.11559,-0.08945,3.3938
19,77,0.6786,0.3214,CV,3.857,8.0775,-54.17815732281336,-54.78541626559698,63.86515,2.80856,347.0013
19,76,0.615,0.385,CV,1.9653,1.9602,-3.81658004871419,-3.808599758148583,-0.13228,0.18904,5.2913
20,74,0.6182,0.3818,CV,0.6337,0.628,-7.790828486675803,-7.799652336303681,-0.2519,0.03196,50.7471
20,75,0.6179,0.3821,CV,0.5447,0.5469,-1.8396629765458754,-1.8493821662051142,0.08084,-0.0188,3.2998
20,77,0.6979,0.3021,CV,8.0064,9.6555,-52.378314664444574,-52.65106767606305,-6.41985,-1.22583,268.3007
20,76,0.6157,0.3843,CV,0.901,0.8909,-2.0339238963484823,-2.035662480446505,-0.10479,0.12332,4.8084
21,74,0.618,0.382,CV,2.4265,2.422,-7.389664133437489,-7.396599141041848,-0.27286,0.03021,48.4449
