track_id,n_frames,mean_mu_CV,mean_mu_CA,mu_flips,cv_dominant,needs_CT
6,49,0.598,0.402,2,False,False
7,248,0.613,0.387,0,True,False
8,27,0.528,0.472,9,False,True
10,503,0.616,0.384,6,True,False
11,49,0.529,0.471,18,False,True
12,31,0.512,0.488,4,False,False
14,45,0.595,0.405,2,False,False
15,188,0.59,0.41,9,False,False
16,7,0.631,0.369,0,True,False
19,139,0.548,0.452,16,False,False
20,76,0.574,0.426,4,False,False
