frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,13,0.6461,0.3539,CV,11.8133,11.8133,-10.331936650388093,-10.33690265189974,2.64007,-0.48002,259.2106
2,14,0.6458,0.3542,CV,12.6282,12.6282,-9.356314778878888,-9.359922599465465,2.87373,-0.15965,182.4943
2,15,0.6466,0.3534,CV,8.1369,8.1369,-10.755357947872236,-10.762266868757374,1.62305,1.0144,834.7105
3,13,0.6171,0.3829,CV,18.0018,17.9327,-13.038531876096679,-12.999904611788786,15.78528,-2.99442,368.3482
3,14,0.6165,0.3835,CV,15.1395,15.0626,-11.235595507599447,-11.195003152071152,13.27355,-2.03703,261.1952
3,15,0.6403,0.3597,CV,8.0926,8.086,-9.972596094643116,-10.032828998658669,0.02827,5.50702,1169.3294
4,13,0.5555,0.4445,CV,19.9558,19.3221,-16.047504452122325,-15.79795036624563,26.9618,-6.78436,475.9692
4,14,0.5637,0.4363,CV,16.5136,15.9697,-12.577044026117855,-12.361802615601299,22.56679,-2.22359,339.2814
4,15,0.6308,0.3692,CV,22.5841,22.5337,-12.68669174964296,-12.715506615230561,-8.2299,17.2437,1382.8705
5,13,0.5802,0.4198,CV,8.6698,7.2851,-13.753554943453947,-13.694914710086035,25.30866,-6.79765,534.6576
5,14,0.4874,0.5126,CA,18.2734,17.1711,-12.997157914123049,-12.552284566209469,31.53967,-2.67286,404.4966
5,15,0.6113,0.3887,CV,20.7739,19.8504,-14.789711208151099,-14.74951052156478,-16.30969,18.60072,1454.8217
6,13,0.6255,0.3745,CV,1.6273,1.1395,-12.44782190113056,-12.542300962231982,15.79174,-4.90142,524.7867
6,14,0.5966,0.4034,CV,3.4536,3.6955,-20.896887098984376,-21.00421315034593,21.38148,-0.44988,422.7745
6,15,0.632,0.368,CV,23.4876,24.0813,-15.023240786948186,-15.100137940844995,-10.7982,7.88357,1459.1367
7,13,0.6425,0.3575,CV,3.8304,4.4739,-10.00396586507102,-10.105390003330232,6.58546,-2.60589,481.9347
7,14,0.6215,0.3785,CV,4.4708,4.1698,-25.608798257910948,-25.66222395079295,13.93522,0.35198,399.6435
7,15,0.6278,0.3722,CV,16.6942,16.5462,-14.963778317611675,-14.991855924706833,-5.30882,2.68441,1398.8693
8,13,0.639,0.361,CV,4.2461,4.5297,-8.92971893334004,-8.990370854186637,1.8373,-1.05529,432.1282
8,14,0.6253,0.3747,CV,7.0273,6.8987,-17.915860856154485,-17.94915048121538,8.9521,1.85783,361.3397
8,15,0.6264,0.3736,CV,11.3917,11.3402,-16.591456018134334,-16.619838565089466,-1.17714,1.1952,1321.9174
9,13,0.6319,0.3681,CV,4.2545,4.3341,-8.810247800535333,-8.845403833857969,-0.06848,-0.14589,386.1185
