frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,137,0.6462,0.3538,CV,35.7267,35.7267,-16.906881404304556,-16.91203534695388,6.14546,-2.10702,2691.2971
2,138,0.6408,0.3592,CV,7.9754,7.9754,-9.918139346293344,-9.900048190041664,-1.79572,0.35039,10.0957
2,139,0.6442,0.3558,CV,4.9928,4.9928,-8.02016367919365,-8.016848006832296,1.18327,0.18204,9.6026
2,141,0.6411,0.3589,CV,7.911,7.911,-9.426925309142412,-9.409997363717409,1.88777,-0.17979,10.5483
2,142,0.641,0.359,CV,12.1703,12.1703,-10.397005472468202,-10.379671188909914,2.75333,-0.2836,25.0309
2,140,0.6458,0.3542,CV,2.7902,2.7902,-5.393307730584592,-5.3970176044447005,-0.13306,0.62094,9.1568
3,137,0.6369,0.3631,CV,20.3313,20.1434,-18.48704403864611,-18.53298784749353,18.46308,-2.33441,3745.4195
3,140,0.6102,0.3898,CV,4.0257,4.0175,-7.751081922381135,-7.683747617894991,-3.13226,1.28269,13.1501
3,141,0.5083,0.4917,CV,7.5902,7.5404,-12.826706381400324,-12.351558598387728,7.65888,-0.53036,16.971
3,142,0.478,0.522,CA,9.5151,9.4366,-12.676504101641664,-12.0803581706172,12.19402,-3.10644,41.0172
3,138,0.3891,0.6109,CA,11.2667,11.22,-24.218155805017197,-23.259348379811595,-9.65799,2.81352,17.7765
4,137,0.6294,0.3706,CV,36.6198,36.1489,-20.30271806560067,-20.330358609520264,35.20083,5.83869,4492.3684
4,140,0.3069,0.6931,CA,9.1218,8.9838,-25.370776912048218,-24.093819469120785,-9.72323,2.50626,21.3919
4,141,0.2051,0.7949,CA,8.3677,8.0332,-14.398923542472245,-12.730252692563965,16.63291,-0.27942,30.1314
4,139,0.5,0.5,CA,885.6501,885.6169,-88993.47936828285,-81763.38530895008,714.23504,-45.18423,19.9473
5,137,0.6118,0.3882,CV,37.96,36.2339,-28.94767573590027,-28.91188736724016,46.27348,2.49647,4828.8616
5,141,0.1862,0.8138,CA,7.7191,7.0957,-11.481813865131803,-10.120164606222179,29.28338,-0.29461,39.5386
6,137,0.6016,0.3984,CV,33.7369,31.2728,-35.44198181954141,-35.389567138319194,46.16982,2.37377,4815.5748
