track_id,n_frames,mean_mu_CV,mean_mu_CA,mu_flips,cv_dominant,needs_CT
19,37,0.608,0.392,3,True,False
20,148,0.612,0.388,2,True,False
21,86,0.585,0.415,4,False,False
22,28,0.586,0.414,2,False,False
23,40,0.532,0.468,6,False,False
