frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
94,69,0.6185,0.3815,CV,2.0937,2.0975,-5.781744608336102,-5.790465134266233,0.04184,-0.07265,42.6499
95,71,0.6186,0.3814,CV,1.0493,1.0529,-5.8565108578601945,-5.865619656710168,-0.04579,-0.0067,42.9666
95,69,0.6187,0.3813,CV,1.1532,1.1584,-5.6818966124341435,-5.691224191644236,-0.04068,-0.02738,43.1863
96,71,0.6186,0.3814,CV,1.8967,1.8994,-6.0215305867081295,-6.030118049423481,0.02175,-0.06247,44.1612
96,69,0.6187,0.3813,CV,0.6265,0.624,-5.72121867768605,-5.730415311993002,-0.05124,-0.04919,43.6343
97,71,0.6183,0.3817,CV,1.8844,1.8798,-6.268578331677499,-6.276310280118719,0.07023,-0.06051,45.6093
97,69,0.6187,0.3813,CV,1.486,1.4882,-5.783237897656989,-5.792190064717354,-0.01679,0.02259,44.411
98,71,0.6185,0.3815,CV,1.4911,1.4986,-6.312621465600075,-6.321517246121639,-0.04067,-0.0223,46.3013
98,69,0.6185,0.3815,CV,2.122,2.1209,-5.8872473003596095,-5.895405286444498,0.04176,0.14157,44.9466
99,71,0.6183,0.3817,CV,1.7697,1.7665,-6.686828931732833,-6.694596633880628,-0.06034,-0.05682,47.703
99,69,0.6185,0.3815,CV,0.8512,0.8452,-5.792226140739957,-5.800814955021601,0.01465,0.13661,45.3154
100,71,0.6184,0.3816,CV,1.0789,1.0759,-7.250096145274545,-7.258345521160845,-0.10196,-0.02689,48.845
101,71,0.6183,0.3817,CV,1.772,1.7688,-6.933228617780813,-6.940971956067906,-0.04136,-0.03688,50.5264
102,71,0.6184,0.3816,CV,1.0075,1.0115,-6.655759691637307,-6.664334712939752,-0.06765,-0.02938,51.5575
103,71,0.6184,0.3816,CV,0.7269,0.7232,-6.815448524362418,-6.823782965472964,-0.05822,-0.01938,52.9812
104,71,0.6185,0.3815,CV,0.9716,0.9701,-7.375474429345179,-7.383986619635711,-0.09088,-0.01134,54.2209
105,71,0.6182,0.3818,CV,2.5773,2.5724,-8.297178930858669,-8.304609002561982,-0.21939,-0.00578,55.5407
106,71,0.618,0.382,CV,2.3989,2.3872,-8.13701972589185,-8.14403542729829,-0.28266,0.02206,56.9818
106,69,0.5,0.5,CA,2.5888,2.5885,-8.233400856130322,-8.241591969261911,0.00881,0.04844,54.534
107,71,0.6183,0.3817,CV,0.7649,0.7505,-8.366667491724995,-8.375046180686066,-0.21265,0.02251,58.4528
107,69,0.5758,0.4242,CV,5.2356,5.2319,-6.584474263830684,-6.5875958782650414,-0.07705,0.14669,48.6795
108,71,0.6183,0.3817,CV,1.8364,1.8264,-8.064347454792717,-8.072196544120455,-0.22763,0.06542,59.6449
108,69,0.603,0.397,CV,2.9635,2.9448,-5.818469522226172,-5.824763618073553,-0.12093,0.05564,47.6308
109,71,0.6184,0.3816,CV,1.4237,1.4176,-7.51778237783091,-7.5262106960242745,-0.15509,0.12957,60.9863
109,69,0.6146,0.3854,CV,1.3067,1.3265,-5.7284587087113295,-5.743500457683864,-0.01993,-0.06287,47.7473
110,71,0.6184,0.3816,CV,1.9409,1.9346,-7.1887982708222555,-7.196938603531047,-0.08149,0.20329,62.442
110,69,0.6177,0.3823,CV,2.6024,2.5979,-5.887327928566051,-5.898375101709935,-0.2116,0.07212,46.9908
111,71,0.6184,0.3816,CV,1.0155,1.0068,-7.139466363838058,-7.148028101211232,-0.02695,0.18149,63.9177
112,71,0.6185,0.3815,CV,0.6914,0.6828,-6.888976399983145,-6.897667996623019,-0.04024,0.14219,65.4079
112,69,0.5,0.5,CA,4.6351,4.6216,-6.5465748594469035,-6.555030570785593,-0.18266,0.04503,46.2117
113,71,0.6186,0.3814,CV,0.9126,0.9146,-6.594478807631031,-6.603367884198629,0.03346,0.08346,66.918
113,69,0.5785,0.4215,CV,1.3544,1.3771,-5.3570936319657445,-5.371593536075684,-0.09591,0.10156,44.2833
114,71,0.6179,0.3821,CV,4.7088,4.7056,-8.040487704560688,-8.046565041815471,-0.13633,0.30043,68.7784
115,71,0.6151,0.3849,CV,9.3735,9.357,-8.331415472760641,-8.326618365486048,-0.07088,0.77427,70.581
116,71,0.6071,0.3929,CV,15.7237,15.681,-10.885724042505114,-10.851058820250303,-0.06678,1.43978,73.4353
117,71,0.5914,0.4086,CV,22.3806,22.3002,-14.376290881860214,-14.288202565759182,-0.07881,2.3193,76.2935
118,71,0.5704,0.4296,CV,26.6748,26.5459,-17.125109794352156,-16.973926234062148,-0.19118,3.32313,80.1849
119,71,0.5442,0.4558,CV,32.8368,32.7622,-25.81277690615172,-25.586022247232,-0.89849,3.70373,70.7715
120,71,0.4551,0.5449,CA,23.583,23.3816,-23.25709960465332,-22.711172478422707,-1.2415,7.27717,72.8076
121,71,0.3274,0.6726,CA,23.2755,22.8822,-23.473298568277343,-22.515249335809933,-1.87019,13.17058,78.4007
122,71,0.2995,0.7005,CA,27.0423,26.6407,-26.588361803742078,-25.680124006682753,-1.244,20.09435,93.7688
123,71,0.3768,0.6232,CA,27.3458,26.9366,-19.99012293401978,-19.467823504357824,-0.42691,23.00551,117.2238
124,71,0.6434,0.3566,CV,35.1383,35.9753,-27.31933330141694,-27.781801730266682,-1.34092,-4.56599,114.8564
125,71,0.3357,0.6643,CA,30.426,30.3217,-28.2928734063821,-27.098561031287836,-0.3022,-22.22362,123.1841
125,76,0.7,0.3,CV,9.0001,9.0001,-8.932358381803336,-8.932358381803336,0.0,0.0,168.439
126,71,0.0277,0.9723,CA,48.0599,47.0071,-52.90871573125431,-49.28058515860489,-0.13301,-61.46172,150.6506
127,71,0.0223,0.9777,CA,48.7791,47.412,-51.55594443376044,-48.1415796754605,-0.04615,-111.61961,167.8532
128,71,0.0145,0.9855,CA,44.5347,42.2442,-38.812957823787855,-34.968489322248544,1.20348,-158.10621,201.6616
129,71,0.2499,0.7501,CA,22.6383,21.7375,-31.486861361367218,-30.77226153650227,-2.38115,-164.88922,203.5861
130,71,0.9821,0.0179,CV,43.6972,48.245,-36.86430049525976,-40.921666404843336,-0.50869,146.12365,233.4472
131,71,0.1531,0.8469,CA,58.5146,58.3243,-60.19106046284943,-57.41482748936598,-0.00259,73.01453,204.4733
132,71,0.4895,0.5105,CA,18.5861,18.8208,-15.753499926631122,-15.897885836127253,0.62046,58.38713,205.9695
133,71,0.6621,0.3379,CV,10.326,11.7159,-10.047540730191784,-10.432978177030446,0.0592,8.27887,183.6011
134,71,0.4691,0.5309,CA,14.8054,14.5829,-11.841346905132998,-11.177918231704792,0.34081,35.05397,160.6268
135,71,0.5874,0.4126,CV,5.2217,5.3998,-7.9970752237462115,-8.092158471035775,0.55566,22.64881,153.7624
136,71,0.6403,0.3597,CV,10.2069,10.9949,-9.530190585334458,-9.677972473070431,0.24821,-2.96758,132.3713
137,71,0.6346,0.3654,CV,2.6661,2.62,-7.043947779456284,-7.089017656234874,0.22896,-2.2464,111.8399
137,76,0.5,0.5,CA,105.6898,105.6898,-18.439939311373838,-18.427917553008825,0.19423,-1.9444,322.0243
137,79,0.7,0.3,CV,4.5802,4.5802,-7.465984962932546,-7.465984962932546,0.0,0.0,23.1422
138,71,0.63,0.37,CV,2.1929,2.1547,-6.964312589467498,-6.997854029195324,0.04972,-1.77815,96.2011
138,79,0.6398,0.3602,CV,8.974,8.974,-9.011691515666168,-8.98923306883376,0.25545,-1.19136,33.715
138,76,0.5791,0.4209,CV,11.2726,11.3567,-10.718160801139927,-10.73488073843004,0.31522,-0.51527,286.507
139,71,0.6248,0.3752,CV,4.2826,4.2581,-6.509561361506511,-6.527738444617507,-0.26631,-1.65098,84.7354
139,79,0.6342,0.3658,CV,2.3812,2.3198,-5.551315569885931,-5.595277630665186,-0.25886,-2.38747,49.7751
139,76,0.6056,0.3944,CV,7.4583,7.4864,-8.574272194551451,-8.586309579110809,-0.26278,0.21073,269.8843
140,71,0.6233,0.3767,CV,2.5547,2.5499,-6.188317171746613,-6.20782952035314,-0.33072,-0.90019,76.5068
140,79,0.6406,0.3594,CV,1.5677,1.5039,-6.120781000804924,-6.200940882275844,-0.26674,-0.9192,60.7965
140,76,0.6124,0.3876,CV,11.0491,11.0333,-9.448926995591503,-9.450951198204367,-0.36846,1.09648,256.0936
141,71,0.6211,0.3789,CV,2.4385,2.4136,-6.1244997794470235,-6.136960396721632,-0.32473,-0.64132,69.4158
141,79,0.6436,0.3564,CV,0.8864,0.8515,-5.6907722050586305,-5.774357669685858,-0.5842,-0.72102,65.0832
141,76,0.614,0.386,CV,9.0348,8.9731,-8.634841492173251,-8.63324801517335,-0.32883,1.4098,242.6826
142,71,0.6202,0.3798,CV,2.5085,2.5029,-5.8210672939616215,-5.832858437196858,-0.34334,-0.30099,64.7157
