frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
171,360,0.7,0.3,CV,17.8165,17.8165,-17.818898941998633,-17.818898941998633,0.0,0.0,25.9237
172,360,0.441,0.559,CA,35.9706,35.9706,-113.30115841727114,-112.4671047882162,20.52017,-0.61914,39.0251
173,360,0.0,1.0,CA,40.0522,39.4288,-123.69519815001449,-109.68047174339233,106.27984,-6.69116,108.8152
175,360,0.5,0.5,CA,42.185,38.4892,-45.023605092477275,-36.07461880432325,287.85088,-35.84234,164.5198
176,360,0.7653,0.2347,CV,15.3393,22.8733,-11.060096595689556,-11.939576856820093,-111.79369,6.93497,206.2666
177,360,0.1814,0.8186,CA,19.4876,21.129,-18.61860487392247,-16.41351768858038,110.41469,-14.7416,208.4396
193,361,0.7,0.3,CV,3.0322,3.0322,-7.385361751266636,-7.385361751266636,0.0,0.0,7.5593
194,361,0.6475,0.3525,CV,1.333,1.333,-3.7850702542741423,-3.796083426711381,0.57066,-0.0,10.1456
195,361,0.6368,0.3632,CV,2.008,2.0133,-4.416097901869905,-4.45975112272226,-0.26768,-1.54406,14.7027
196,361,0.6387,0.3613,CV,1.4985,1.4693,-5.782291207677765,-5.850188618653703,0.56189,-1.62468,17.613
197,361,0.6139,0.3861,CV,3.7166,3.7195,-9.686583726138032,-9.64583464207735,-1.55308,-0.97212,18.4054
198,361,0.6392,0.3608,CV,0.4328,0.5674,-3.2985280994316515,-3.4027744215894593,-0.78333,-0.45214,18.0304
199,361,0.6406,0.3594,CV,1.335,1.3953,-3.568834414452442,-3.641381247081694,-0.18413,-0.13564,16.8876
200,361,0.6323,0.3677,CV,1.2345,1.241,-3.3718654991631203,-3.406511804909364,0.14814,-0.08877,15.521
201,361,0.6263,0.3737,CV,0.9643,0.9571,-3.5954171014387457,-3.616552591852546,0.20598,0.03209,14.2672
202,361,0.6231,0.3769,CV,0.8369,0.8334,-3.18143383774278,-3.198207783874347,0.18408,0.00937,13.0437
203,361,0.6216,0.3784,CV,0.8844,0.8871,-3.441676606749534,-3.4564177585729023,0.07601,0.01437,11.9239
204,361,0.6201,0.3799,CV,0.806,0.8022,-3.06862993421434,-3.0794448609277087,0.09792,0.05714,11.0407
205,361,0.6193,0.3807,CV,1.3944,1.3956,-7.187916899303773,-7.19752722285546,-0.03001,0.08547,10.187
206,361,0.6192,0.3808,CV,0.934,0.9359,-4.31654618015838,-4.326686012474113,-0.04591,0.06957,9.6308
207,361,0.6182,0.3818,CV,1.8298,1.8309,-4.715927425338457,-4.722238932276398,0.06731,0.04904,9.261
208,361,0.6186,0.3814,CV,0.3955,0.4002,-3.122285254219951,-3.131930767605504,0.04068,0.00753,8.794
209,361,0.6185,0.3815,CV,1.094,1.0958,-3.054101112160114,-3.0625606692230667,0.0172,-0.05206,8.3206
210,361,0.6186,0.3814,CV,0.7134,0.7155,-3.036547249125551,-3.0456155054933673,0.00134,-0.01806,8.0876
212,361,0.5,0.5,CA,2.7493,2.748,-7.245393877630937,-7.248736131372185,0.00929,0.00601,8.592
213,361,0.5749,0.4251,CV,2.2024,2.1961,-6.171782725341973,-6.171577144516691,-0.08961,0.03439,8.3982
214,361,0.6024,0.3976,CV,1.4764,1.473,-3.725760644211567,-3.7308139498054635,-0.09542,-0.06206,8.4198
215,361,0.6088,0.3912,CV,4.9865,4.9889,-20.968219936003795,-20.95951740375488,0.25044,-0.13681,8.5812
216,361,0.6134,0.3866,CV,3.4624,3.4651,-8.320656297527801,-8.322185365216345,0.00445,-0.25915,8.7101
217,361,0.6136,0.3864,CV,3.1788,3.1736,-4.7774479113151305,-4.772616355551038,-0.14074,-0.28436,8.5773
218,361,0.6114,0.3886,CV,3.5693,3.5588,-5.156658158118718,-5.142539064755221,-0.32503,-0.24589,8.7797
219,361,0.6121,0.3879,CV,3.296,3.2892,-12.015244445590916,-12.007439085505286,-0.37035,-0.06364,8.6024
220,361,0.6178,0.3822,CV,4.1149,4.1332,-6.386637047639827,-6.401771465688179,0.11417,0.02258,8.5175
221,361,0.5786,0.4214,CV,9.8488,9.8414,-20.98542967050516,-20.828690657468712,0.92226,0.00387,8.3283
222,361,0.5089,0.4911,CV,10.3562,10.3062,-27.662869403048898,-27.282502349194647,1.66195,-0.18094,8.4001
223,361,0.4755,0.5245,CA,7.6013,7.509,-14.859374855474723,-14.446377184135638,2.30676,-0.26363,8.4802
224,361,0.5357,0.4643,CV,4.0218,3.9555,-9.65615180885036,-9.53191318644016,2.16703,-0.36864,9.0976
225,361,0.5803,0.4197,CV,1.2779,1.1762,-5.677410312999445,-5.647663669771813,1.72297,-0.26255,9.2537
226,361,0.5788,0.4212,CV,2.9233,2.8444,-4.489210579656934,-4.38882887549277,1.7278,-0.31733,9.1877
227,361,0.6147,0.3853,CV,2.4558,2.5054,-4.047314256335485,-4.097990509385215,0.79044,-0.17933,9.4208
232,361,0.5,0.5,CA,5.3412,5.3414,-45.588866355117375,-45.591775168153994,0.05054,0.13236,10.68
233,361,0.5775,0.4225,CV,2.8068,2.8172,-24.653749574516898,-24.664066968132495,-0.0721,0.03729,9.3969
234,361,0.5964,0.4036,CV,4.9069,4.9037,-10.829555338911831,-10.805777481220822,-0.39033,0.07432,8.8563
713,365,0.7,0.3,CV,75.7406,75.7406,-234.53312607877538,-234.53312607877538,0.0,0.0,63.0259
714,365,0.6004,0.3996,CV,72.1537,72.1537,-205.48883909700712,-205.2987766247533,-12.24885,2.97722,97.1488
715,365,0.2849,0.7151,CA,85.897,85.4784,-205.55658041445542,-204.18840866753985,-34.77218,6.62167,203.9498
716,365,0.0843,0.9157,CA,94.5257,92.944,-219.52404052714212,-217.14027406069633,-83.32846,13.68976,416.2028
717,365,0.2996,0.7004,CA,34.3705,32.2892,-94.76054962364493,-94.19522658667385,-99.61425,18.74683,626.1991
718,365,0.1826,0.8174,CA,61.8925,58.4356,-136.89518433679976,-135.37718268902017,-152.89062,27.0715,1003.882
719,365,0.1868,0.8132,CA,59.3124,54.671,-149.6294298905306,-148.3030271023104,-228.33486,37.46442,1481.551
720,365,0.2501,0.7499,CA,48.3915,43.0967,-169.13312167727952,-168.1737268811486,-288.30107,43.48364,1996.0263
721,365,0.4259,0.5741,CA,26.0731,22.0695,-192.6612134857195,-192.41264026394677,-276.02998,38.16357,2479.2227
722,365,0.6225,0.3775,CV,23.4472,27.9205,-187.10635901368596,-187.40962094946022,-144.36445,16.60065,2606.5643
723,365,0.6619,0.3381,CV,12.5288,15.8352,-196.25641641913015,-196.44747965862268,-49.50733,3.99826,2330.002
724,365,0.6528,0.3472,CV,16.6125,17.8192,-182.3779178493901,-182.47002728428657,-3.65911,-1.29436,2010.4294
725,365,0.6334,0.3666,CV,23.1079,22.9423,-157.09017671514113,-157.11111161786397,8.28649,-2.20245,1753.4873
726,365,0.6094,0.3906,CV,53.5517,53.2912,-147.46681168470707,-147.41474796254562,8.46839,-1.59726,1496.6196
727,365,0.6061,0.3939,CV,21.3925,20.8383,-81.1755066924532,-81.14521321233657,10.35002,-1.89228,1334.0965
728,365,0.6234,0.3766,CV,31.4975,31.889,-120.72387827442465,-120.77184598414097,3.82147,0.71468,1273.3865
729,365,0.6205,0.3795,CV,11.8843,11.7194,-98.87927030330569,-98.8888708802338,3.27495,0.86809,1198.2714
730,365,0.6184,0.3816,CV,13.3019,13.1533,-87.0774635799313,-87.0826863388215,2.88438,1.03616,1150.288
731,365,0.6181,0.3819,CV,9.9165,9.8184,-81.28192817345065,-81.28905251073155,1.79488,1.00469,1118.0745
732,365,0.6176,0.3824,CV,13.0654,12.9812,-67.6936323125336,-67.6988229530859,1.20023,0.80164,1088.5755
733,365,0.6173,0.3827,CV,16.544,16.5039,-64.99412918730648,-64.99918978635014,0.08971,0.73268,1066.0603
734,365,0.6152,0.3848,CV,34.6589,34.6326,-74.52782882413035,-74.5240769747542,2.39461,0.49783,1056.8548
735,365,0.6177,0.3823,CV,25.4601,25.5613,-34.4937582369676,-34.50399096277683,-0.18628,0.35776,1056.0636
736,365,0.6168,0.3832,CV,28.0483,28.0403,-44.409713565025314,-44.41215544319181,1.61416,0.14986,1057.5349
737,365,0.6103,0.3897,CV,51.4324,51.3291,-49.17709318535457,-49.15351031663256,4.03565,-0.39318,1043.4654
738,365,0.6037,0.3963,CV,49.6876,49.45,-58.120821141491355,-58.079284752182396,5.74209,-0.36131,1032.6347
739,365,0.5997,0.4003,CV,45.5396,45.2434,-70.6553717302317,-70.6069880555778,6.08361,-1.57006,1004.8557
740,365,0.6016,0.3984,CV,34.0182,33.7331,-86.028258307444,-85.9932937332271,5.28737,-0.07776,969.7085
741,365,0.5877,0.4123,CV,79.6254,79.6854,-43.61302358565307,-43.517825317062425,-4.04475,-0.96487,899.5682
807,367,0.7,0.3,CV,15.6015,15.6015,-14.478997382525828,-14.478997382525828,0.0,0.0,20.2621
887,371,0.7,0.3,CV,13.4901,13.4901,-9.358879482572467,-9.358879482572467,0.0,0.0,74.5015
888,371,0.6203,0.3797,CV,23.7148,23.7148,-26.826855228417962,-26.720668427834582,12.18644,3.16176,99.2318
889,371,0.6397,0.3603,CV,2.2888,2.2748,-9.186075635448594,-9.282978497524862,5.77921,3.50028,144.8089
890,371,0.469,0.531,CA,16.0627,15.8564,-29.19558550481896,-28.565195955601013,20.38661,-6.00202,188.5584
891,371,0.5535,0.4465,CV,6.7777,6.4398,-25.256009739514226,-25.21289814309609,20.81463,-3.63784,208.472
892,371,0.6027,0.3973,CV,6.3628,6.2383,-19.235712358026746,-19.272846877733762,13.35283,-6.42399,186.6164
893,371,0.6573,0.3427,CV,4.3853,4.9963,-18.026561661437796,-18.226697347615875,2.68627,-1.75765,157.0677
894,371,0.6188,0.3812,CV,10.8266,10.9673,-19.933139443302057,-19.885301290488364,-4.92173,0.94835,134.5839
895,371,0.5842,0.4158,CV,8.4023,8.1158,-17.450718937862323,-17.315831146307506,-6.16697,1.24055,119.1562
896,371,0.5821,0.4179,CV,7.2927,7.0059,-19.174718206821836,-19.08189031953108,-5.89461,0.63971,108.4232
897,371,0.5855,0.4145,CV,6.0339,5.7378,-13.276879329570697,-13.201190190441027,-5.35813,0.9193,100.8885
898,371,0.5956,0.4044,CV,4.9681,4.7379,-12.512913422138254,-12.474103380556489,-4.43234,0.56629,94.6078
899,371,0.5819,0.4181,CV,9.4403,9.2272,-11.576388132209729,-11.466222812124391,-4.71647,0.47948,90.0143
900,371,0.5723,0.4277,CV,11.0441,10.811,-12.115244716052601,-11.985571594643693,-4.77086,0.54528,90.3488
901,371,0.5988,0.4012,CV,2.5972,2.3743,-8.779104102480936,-8.772777318406785,-3.33543,0.33196,89.9119
902,371,0.5943,0.4057,CV,9.4214,9.2359,-10.48195873229158,-10.41840054001691,-3.23525,0.37344,91.3713
903,371,0.5872,0.4128,CV,13.4892,13.3113,-11.772475827263861,-11.685981290442804,-3.47001,0.15492,93.6777
904,371,0.5849,0.4151,CV,14.528,14.3556,-9.759772695989177,-9.674161876255589,-3.63184,0.29705,94.5201
905,371,0.5943,0.4057,CV,8.5828,8.3924,-8.592900690141029,-8.549704090430541,-3.16589,0.32691,96.6634
906,371,0.608,0.392,CV,4.9964,4.9291,-9.983830363454315,-9.98371242377709,-2.21747,0.21562,97.4415
907,371,0.6048,0.3952,CV,10.9671,10.8644,-10.049375395364466,-10.015863625183332,-2.31675,0.37427,97.9965
908,371,0.5905,0.4095,CV,20.7994,20.6902,-12.28864288497058,-12.200313847676798,-3.08605,0.16094,104.9067
909,371,0.5795,0.4205,CV,22.1182,21.9415,-12.416935402478746,-12.304217046988619,-3.73625,0.30671,109.7064
910,371,0.5919,0.4081,CV,11.5317,11.3469,-10.839575906734467,-10.794028554578347,-3.30185,0.33817,112.0143
911,371,0.6026,0.3974,CV,6.9938,6.8203,-10.958940385942327,-10.93987524492001,-2.6852,0.21328,116.1599
912,371,0.6109,0.3891,CV,4.4379,4.3341,-11.012058113620178,-11.012040224345675,-1.91019,0.2385,122.5527
913,371,0.6092,0.3908,CV,12.3179,12.2222,-9.625097871069677,-9.605681967937427,-1.96654,0.12958,131.214
914,371,0.6068,0.3932,CV,14.7805,14.6737,-9.359170668078175,-9.332290340971827,-2.20992,0.03987,136.621
915,371,0.6087,0.3913,CV,10.5248,10.4048,-11.665902837568186,-11.650415344624705,-2.03404,-0.0951,143.2715
916,371,0.6136,0.3864,CV,8.5177,8.4891,-16.43747758224636,-16.439666550114673,-1.41923,-0.31083,145.8354
917,371,0.5982,0.4018,CV,31.911,31.8369,-16.645517061439193,-16.57613500918962,-2.98457,-0.40136,155.6653
918,371,0.5986,0.4014,CV,19.8524,19.69,-12.049240939620624,-12.004224503869075,-3.03904,-0.51102,169.4309
919,371,0.6065,0.3935,CV,13.4883,13.3774,-10.71777968917649,-10.705230964237295,-2.27569,-0.42257,187.1259
1503,375,0.7,0.3,CV,0.75,0.75,-2.4160742026044084,-2.4160742026044084,0.0,0.0,2.5516
1504,375,0.6481,0.3519,CV,0.6,0.6,-1.6027604881535278,-1.6162230476312103,0.30299,0.0,3.4467
1505,375,0.644,0.356,CV,0.1933,0.1851,-1.4135887607782023,-1.4878369539314462,0.34421,0.0,4.9524
1506,375,0.6507,0.3493,CV,0.0392,0.0255,-1.450261843204578,-1.559609301105393,0.21863,0.0,5.8353
1507,375,0.6413,0.3587,CV,1.2751,1.2825,-2.2825545771782565,-2.3412590975594103,-0.52032,0.24747,5.9823
1508,375,0.6446,0.3554,CV,1.1152,1.1553,-2.092765476369883,-2.179451894996365,0.1274,-0.00349,5.8515
1509,375,0.6367,0.3633,CV,0.3591,0.3566,-1.595824117820461,-1.6436651422113402,0.09849,0.07221,5.4987
1510,375,0.6302,0.3698,CV,0.8283,0.8347,-1.8546700962977507,-1.8860466812395988,-0.09121,-0.01983,5.1055
1511,375,0.6256,0.3744,CV,0.2469,0.2412,-1.5591204431075683,-1.5807227866486355,-0.08304,-0.02653,4.738
1512,375,0.6231,0.3769,CV,0.8035,0.8085,-1.8195121273704653,-1.8369140393631358,0.02923,0.02031,4.4143
1513,375,0.6211,0.3789,CV,0.2534,0.2513,-1.5377211235777628,-1.5504552282927873,0.03792,0.01993,4.1377
