frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,1,0.6466,0.3534,CV,1.5094,1.5094,-10.200118529774377,-10.207311833407227,-0.32361,-0.16181,595.8379
2,2,0.6464,0.3536,CV,4.6567,4.6567,-8.199238581362101,-8.205329939557389,-0.75379,0.0,88.383
2,3,0.6466,0.3534,CV,0.3375,0.3375,-6.103710865341249,-6.110907901568072,0.0,-0.0809,39.2436
2,4,0.6463,0.3537,CV,4.3222,4.3222,-6.696702967410705,-6.702183662713285,-0.96051,0.16009,45.4568
2,5,0.6466,0.3534,CV,0.4773,0.4773,-5.348062666981572,-5.355232398390667,-0.0809,0.08091,23.6234
2,6,0.6466,0.3534,CV,0.7555,0.7555,-6.171796176341496,-6.178946188227359,0.16181,0.0809,39.2439
2,7,0.6466,0.3534,CV,2.0251,2.0251,-6.241293834956584,-6.248129224191094,-0.32541,-0.32541,40.3287
2,8,0.6465,0.3535,CV,5.8165,5.8165,-8.424397612859424,-8.430779287634188,1.30172,-0.40678,158.5961
3,1,0.641,0.359,CV,4.3407,4.3376,-9.585940526882936,-9.64905463051237,-1.47486,-0.17409,832.6895
3,2,0.6348,0.3652,CV,5.1787,5.1529,-8.106931798198788,-8.143501104736975,-4.0389,0.51395,123.9797
3,3,0.6412,0.3588,CV,1.0661,1.064,-5.305828636272358,-5.370121627681938,0.0,-0.94752,54.5001
3,4,0.6284,0.3716,CV,5.4015,5.3759,-6.447632543127689,-6.457186482380067,-4.86311,0.44802,63.9763
3,5,0.6412,0.3588,CV,0.6811,0.6808,-4.464213632161024,-4.5284359068057185,-0.08716,0.08717,32.9727
3,6,0.6418,0.3582,CV,0.2426,0.2463,-5.082814454343605,-5.1494405690647636,-0.11107,0.08776,54.4679
3,7,0.6332,0.3668,CV,4.2773,4.2697,-5.9780731953674024,-6.007846656071092,-3.89166,0.23806,56.5665
3,8,0.6275,0.3725,CV,11.0487,11.0266,-8.472564278261624,-8.477805238419036,8.06283,-0.15013,228.1587
4,1,0.6482,0.3518,CV,3.8657,3.8795,-9.209715088464147,-9.312638736473396,2.25186,-0.6827,988.246
4,2,0.6256,0.3744,CV,6.3768,6.1959,-8.149844843517005,-8.164466945142369,-6.93026,1.23832,152.6085
4,3,0.6483,0.3517,CV,1.5099,1.5113,-5.113807371980032,-5.216784115548052,-1.1962,-0.47752,64.1283
4,4,0.5725,0.4275,CV,8.441,8.2466,-9.201839162671062,-9.004520036856581,-10.17678,1.26146,81.4019
4,5,0.6489,0.3511,CV,0.8171,0.8333,-4.411605926181651,-4.5176247506108,0.52636,0.05584,38.8656
4,6,0.649,0.351,CV,0.7926,0.7901,-5.054727081284458,-5.160172713013459,-0.41907,0.05578,64.5488
4,7,0.6258,0.3742,CV,4.1929,4.0769,-6.092292883880862,-6.110012329187137,-5.01485,0.27058,69.5361
4,8,0.6122,0.3878,CV,9.9809,9.5985,-8.292253015174236,-8.26090255252817,12.6014,-0.046,284.935
4,-2,0.7,0.3,CV,12.4978,12.4978,-8.956465595154231,-8.956465595154231,0.0,0.0,51.2169
5,1,0.649,0.351,CV,1.3645,1.2532,-9.22628118080627,-9.322120445075068,1.87433,-0.89534,1027.4923
5,2,0.6193,0.3807,CV,5.8891,5.5719,-7.56076983245622,-7.562020696914839,-7.63822,1.12943,165.111
5,3,0.65,0.35,CV,0.399,0.343,-5.426948304814417,-5.526925162015834,-0.86545,-0.20611,66.0934
5,4,0.5909,0.4091,CV,3.6778,3.1894,-6.720476721999673,-6.681246103716892,-9.46207,0.51773,91.1181
5,5,0.6464,0.3536,CV,1.6154,1.6055,-5.267934426621869,-5.351133518682418,0.8185,0.45178,40.723
5,6,0.6502,0.3498,CV,0.5051,0.5294,-5.102208891090309,-5.201911731254319,-0.29345,0.02622,66.6274
5,7,0.626,0.374,CV,2.8092,2.5431,-5.61250363075335,-5.642356569826575,-4.6988,0.40233,74.6053
5,8,0.6197,0.3803,CV,5.5353,4.8989,-7.919398620143555,-7.942470543641252,10.62686,-1.06179,312.3893
5,9,0.6408,0.3592,CV,16.9725,16.9725,-11.379448891107415,-11.360957900989002,1.53785,-1.09648,73.1273
5,-3,0.7,0.3,CV,7.4963,7.4963,-9.203302549408647,-9.203302549408647,0.0,0.0,36.0361
6,1,0.6394,0.3606,CV,12.9362,12.9902,-10.31988570715734,-10.372873802004195,-3.37532,0.84277,1010.7959
6,2,0.6232,0.3768,CV,3.3428,2.9605,-6.775942612117881,-6.803180724585268,-5.95291,1.27292,165.8536
6,3,0.641,0.359,CV,2.6641,2.6638,-5.401908664349921,-5.46000373788273,-1.02664,0.35759,64.5454
6,4,0.5657,0.4343,CV,6.2654,5.8525,-7.530375465775577,-7.360727341517051,-10.24243,-0.2536,91.7529
6,5,0.6432,0.3568,CV,1.3383,1.3788,-4.751920598982427,-4.82503605489401,-0.05362,0.45291,39.4749
6,6,0.6434,0.3566,CV,1.2133,1.2004,-5.481351536848844,-5.549780879710858,-0.58856,0.3001,64.3236
6,7,0.6244,0.3756,CV,2.5316,2.288,-5.595855279158339,-5.618315550345694,-3.74546,0.56032,74.7058
6,8,0.6247,0.3753,CV,4.7391,4.2811,-7.7093276680487035,-7.742315212974777,8.37512,-1.38465,312.8742
6,9,0.6198,0.3802,CV,9.1404,9.021,-9.568633106513968,-9.54947553125453,4.33642,-1.75683,109.4365
6,10,0.6405,0.3595,CV,10.562,10.562,-9.18072973589936,-9.161068300941148,4.79424,-1.07781,48.7836
7,1,0.6051,0.3949,CV,34.644,34.4573,-13.276881218178401,-13.19774860276226,-10.41116,4.39135,962.5094
7,2,0.5805,0.4195,CV,12.6762,12.3739,-9.797133206694257,-9.640332837755347,-7.94501,1.1499,164.4262
7,3,0.6341,0.3659,CV,1.2695,1.2261,-5.270830287877219,-5.312644695707727,-0.61669,0.19829,61.184
7,4,0.5743,0.4257,CV,4.5117,4.0834,-8.778151036739946,-8.680258354734102,-9.24188,-1.10445,88.2034
7,5,0.6365,0.3635,CV,0.5452,0.5592,-4.502706466164178,-4.551628604900767,-0.14206,0.16604,37.099
7,6,0.6366,0.3634,CV,0.2374,0.2044,-5.393305426032715,-5.442177453495135,-0.37496,0.20605,60.2124
7,7,0.6262,0.3738,CV,1.8093,1.6666,-5.535517177139727,-5.568074472369975,-2.7105,0.07648,71.6168
7,8,0.6275,0.3725,CV,5.9461,5.8634,-8.019117939949426,-8.057010806780536,5.73509,-0.86523,295.3515
7,9,0.6055,0.3945,CV,9.3264,9.0472,-11.199556307434424,-11.151456421337295,6.41198,-1.34916,142.9057
7,10,0.6118,0.3882,CV,7.2535,7.1428,-8.847332046463723,-8.79484591892401,7.20355,-2.6336,74.651
8,1,0.6021,0.3979,CV,24.7085,24.3441,-11.442842490707418,-11.402106786392919,-7.65842,5.73615,940.6214
8,2,0.5806,0.4194,CV,9.348,8.9692,-11.18710306907895,-11.093555567495713,-7.4881,0.07612,160.7554
8,3,0.6295,0.3705,CV,0.3252,0.3377,-5.238571633935701,-5.270694837487637,-0.30207,0.10253,57.2243
8,4,0.6025,0.3975,CV,2.2806,1.9722,-9.02977028376867,-9.036068071485248,-6.83856,-1.02761,82.0199
8,5,0.6305,0.3695,CV,0.2215,0.214,-4.47017320208197,-4.502983245845683,-0.10169,0.12009,34.4646
8,6,0.6307,0.3693,CV,0.1459,0.1667,-5.24697190750348,-5.280732936729664,-0.18877,0.1073,55.7188
8,7,0.6111,0.3889,CV,5.1026,4.965,-7.597874260339009,-7.563943211930705,-2.78655,0.39021,68.4657
8,8,0.6234,0.3766,CV,4.262,3.9934,-7.534107312150224,-7.549954607439012,4.47627,-0.46139,274.7566
8,9,0.6076,0.3924,CV,6.465,6.0417,-10.489542906604218,-10.471418310314622,6.26632,-0.74927,167.25
8,10,0.5605,0.4395,CV,10.6557,10.5104,-9.282851380439322,-9.061284179624318,9.61962,-7.2072,95.7541
9,1,0.5979,0.4021,CV,27.1873,26.6873,-16.48308630612961,-16.429440835020152,-6.31397,5.27194,934.0315
9,2,0.6052,0.3948,CV,6.1837,6.1122,-14.00895422575825,-14.017364872519662,-4.863,-0.82358,155.8452
9,3,0.6261,0.3739,CV,1.6242,1.6504,-5.357961468505807,-5.3824502750024426,-0.1187,0.04828,52.9199
9,4,0.6166,0.3834,CV,2.3057,2.1932,-7.464845452788046,-7.4891943297093775,-4.48392,-0.95948,74.8805
9,5,0.6262,0.3738,CV,0.5362,0.5445,-4.414573588860532,-4.4380769674701135,-0.01299,0.01317,31.9601
9,6,0.6263,0.3737,CV,0.2482,0.2587,-5.318442731041843,-5.341995106360377,-0.07954,0.04686,51.5113
9,7,0.6041,0.3959,CV,5.2752,5.1268,-13.620429947821227,-13.579245777793169,-2.66933,0.40556,65.0258
9,8,0.6224,0.3776,CV,2.8161,2.6193,-7.516247633231178,-7.53437089341443,3.18613,-0.16209,254.845
9,9,0.6086,0.3914,CV,6.5394,6.15,-10.009370427405337,-9.99234113841794,5.90322,-0.47285,181.0418
9,10,0.5951,0.4049,CV,7.1108,7.0852,-8.80206031984055,-8.797616514789684,7.99799,-5.05746,111.3643
10,1,0.5809,0.4191,CV,48.412,47.8807,-17.06735729499404,-16.949472867147833,-8.25462,5.53111,942.4601
10,2,0.6113,0.3887,CV,7.5138,7.439,-16.502817588465458,-16.500791423504324,-3.39583,-1.06702,146.0383
10,3,0.6231,0.3769,CV,0.8106,0.8129,-5.206196625838556,-5.223090746696184,-0.0257,0.05604,49.2854
10,4,0.6256,0.3744,CV,3.3273,3.386,-8.466295022814654,-8.507620067636246,-2.02272,-0.97417,67.5041
10,5,0.623,0.377,CV,0.825,0.8255,-4.46876818332839,-4.485180575633403,0.00445,-0.04995,29.9354
10,6,0.6232,0.3768,CV,0.5774,0.5815,-5.286089464302725,-5.3033089033865375,0.01347,0.01453,47.8248
10,7,0.606,0.394,CV,3.953,3.8098,-12.334018513071085,-12.311105271215968,-2.18658,0.41536,62.5417
10,8,0.6184,0.3816,CV,7.8736,7.7944,-8.05396148163697,-8.056122127162494,2.54445,-0.31438,241.6388
10,9,0.6097,0.3903,CV,6.1015,5.7383,-9.034655861877628,-9.020574479261922,4.99325,-0.07565,188.2234
10,10,0.4914,0.5086,CA,15.2065,15.0499,-19.07586478540384,-18.601182899059573,9.90446,-9.01809,111.9247
11,1,0.5816,0.4184,CV,42.0251,41.3845,-17.315591420683656,-17.225495313598262,-7.96182,5.6054,972.8355
11,2,0.4884,0.5116,CA,36.9921,36.8222,-27.445489544314842,-26.934928566080067,-8.69583,-0.98812,144.0509
11,3,0.6208,0.3792,CV,2.4289,2.4276,-7.6601753093581575,-7.671512457807225,0.14541,0.00308,45.719
11,4,0.623,0.377,CV,2.9038,2.8811,-8.185516655769755,-8.202584643231118,-1.12175,-0.75473,61.9733
11,5,0.6205,0.3795,CV,1.9472,1.9463,-4.944317209045346,-4.954864504894454,0.14738,0.00842,28.3319
11,6,0.6208,0.3792,CV,2.2018,2.2017,-5.319939647890225,-5.331259944541111,0.12068,-0.08831,45.161
11,7,0.6074,0.3926,CV,4.2534,4.1404,-13.49314909214934,-13.473552997227646,-1.84367,0.39846,60.0031
11,8,0.6229,0.3771,CV,11.15,11.2782,-13.704877214514788,-13.732221906397992,0.43967,0.34147,222.9706
11,9,0.6094,0.3906,CV,6.7313,6.4304,-9.059438978177319,-9.042507649836196,4.33995,-0.04472,190.4622
11,10,0.5775,0.4225,CV,3.8935,3.7615,-6.737030174556313,-6.759639522504827,8.772,-6.62065,110.0063
12,1,0.6031,0.3969,CV,19.8251,19.6618,-13.474161307664737,-13.47237916514405,-6.19784,3.51297,964.5739
12,2,0.4931,0.5069,CA,19.161,18.6584,-12.873896564899674,-12.56078244950811,-10.26737,-0.94483,144.9511
12,3,0.6198,0.3802,CV,1.3875,1.3829,-6.3475629117627825,-6.35845889434273,0.02863,0.01764,42.6155
12,4,0.6217,0.3783,CV,2.3477,2.337,-6.606160251693272,-6.621864956759685,-0.67803,-0.3999,57.6232
12,5,0.6197,0.3803,CV,0.3481,0.3514,-4.505221857397467,-4.516066026391807,0.0722,-0.01332,26.9156
12,6,0.6196,0.3804,CV,0.9006,0.8914,-5.184675342735976,-5.194660992041382,0.13115,-0.05594,42.8045
12,7,0.6034,0.3966,CV,6.754,6.6631,-11.991873957035466,-11.953394028901421,-1.84818,0.35196,57.4372
