track_id,n_frames,mean_mu_CV,mean_mu_CA,mu_flips,cv_dominant,needs_CT
32,24,0.623,0.377,0,True,False
33,10,0.483,0.517,3,False,False
35,15,0.511,0.489,6,False,True
34,20,0.619,0.381,1,True,False
36,1,0.7,0.3,0,True,False
37,17,0.53,0.47,4,False,False
38,2,0.674,0.326,0,True,False
39,12,0.39,0.61,3,False,False
41,9,0.47,0.53,1,False,False
43,6,0.64,0.36,0,True,False
44,4,0.662,0.338,0,True,False
