frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,106,0.6414,0.3586,CV,55.9285,55.9285,-37.53992033320898,-37.52433812029913,12.8063,3.11667,555.0234
3,106,0.5372,0.4628,CV,49.9082,49.5672,-88.94405134139836,-88.58439029929218,46.50108,15.27389,858.3518
4,106,0.3361,0.6639,CA,48.6044,46.5172,-139.67872681684838,-138.64228221010194,88.02194,26.50962,1395.3022
5,106,0.0358,0.9642,CA,93.9041,89.7613,-139.34967586723826,-135.98455589136492,231.21192,64.74451,2077.3233
6,106,0.2974,0.7026,CA,27.0459,22.5844,-129.52572409206002,-129.01974588957006,263.45757,67.86751,2137.8862
7,106,0.3804,0.6196,CA,22.8054,15.2383,-99.30531944859545,-98.8010068356982,270.68914,65.48312,2429.8622
8,106,0.5555,0.4445,CV,8.3608,6.8117,-105.49291884237454,-105.5832696222244,201.76838,46.29837,2477.9671
9,106,0.6269,0.3731,CV,6.6764,5.4054,-81.34910689668926,-81.48566112023886,124.27581,26.32471,2175.664
10,106,0.6735,0.3265,CV,8.6318,12.2657,-69.70298940181378,-69.94012360543593,36.33163,6.11058,1772.6407
11,106,0.6601,0.3399,CV,4.0675,4.9595,-61.91499966122345,-62.02201383193987,11.75282,1.50351,1407.7971
12,106,0.6459,0.3541,CV,3.5591,3.7304,-51.263293637393865,-51.32768046137839,4.08692,0.11416,1154.5574
13,106,0.6046,0.3954,CV,29.462,29.5903,-38.000205860098625,-37.909576237643876,-18.13418,-4.28325,986.6327
14,106,0.519,0.481,CV,39.5137,38.601,-18.320196634890202,-17.94223905572661,-31.27416,-6.70504,881.7813
15,106,0.6286,0.3714,CV,40.1236,41.6649,-51.994773441262524,-52.191196994481,1.28108,-0.51075,806.0162
16,106,0.6252,0.3748,CV,6.2863,6.2685,-40.27144577373994,-40.29358953402334,2.0181,-0.00607,728.7055
17,106,0.6238,0.3762,CV,4.3806,4.4768,-34.47195556847059,-34.49299821109213,0.07639,-0.1645,661.6629
18,106,0.6022,0.3978,CV,36.4639,36.468,-13.795582156884848,-13.727610562373957,6.84189,1.24798,604.063
19,106,0.6213,0.3787,CV,26.2526,26.6217,-19.591332094707102,-19.63590073815668,0.12333,0.21559,566.5034
20,106,0.6032,0.3968,CV,43.7473,43.7409,-27.416097415430713,-27.356235587838583,-4.77406,-0.67916,544.7506
21,106,0.5757,0.4243,CV,49.3339,49.0611,-19.88970886572993,-19.742835685749483,-7.78517,-0.92008,520.6843
22,106,0.5994,0.4006,CV,9.1537,8.8512,-20.827221151327432,-20.818433616079894,-5.55665,-0.82139,510.7269
23,106,0.5851,0.4149,CV,42.2787,41.9924,-19.186834798309317,-19.08399678178172,-6.99983,-1.58943,513.1161
23,107,0.7,0.3,CV,22.8009,22.8009,-11.363224581713565,-11.363224581713565,0.0,0.0,364.3998
24,106,0.5478,0.4522,CV,69.2281,68.837,-23.57784374228853,-23.34411138832085,-10.28802,-2.51836,525.4575
24,107,0.6438,0.3562,CV,27.9409,27.9409,-16.1753175248291,-16.169932553696533,-9.34739,-0.30206,499.7235
25,106,0.5083,0.4917,CV,76.3086,75.7276,-26.417919094626477,-26.080068386370407,-14.49148,-3.38042,539.2868
25,107,0.6117,0.3883,CV,29.3151,29.0459,-15.180087436172464,-15.122382519664473,-15.28501,-3.82228,772.2556
26,106,0.4911,0.5089,CA,64.3377,63.5548,-21.3847731649821,-21.03513465742762,-18.77791,-4.24122,562.5785
26,107,0.6227,0.3773,CV,13.7688,13.3636,-18.493023123871406,-18.529327305102047,-17.4965,-2.73894,972.5551
