track_id,n_frames,mean_mu_CV,mean_mu_CA,mu_flips,cv_dominant,needs_CT
1,25,0.591,0.409,4,False,False
2,24,0.519,0.481,4,False,False
3,3,0.612,0.388,2,True,True
