frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,26,0.6457,0.3543,CV,94.3197,94.3197,-15.483156056380192,-15.486139766765227,16.04027,0.16796,8223.3814
2,27,0.6466,0.3534,CV,5.0512,5.0512,-12.253691168185796,-12.260845354990051,0.64628,-0.96942,2345.6808
2,28,0.6455,0.3545,CV,17.4678,17.4678,-12.583762247672574,-12.585968574478834,-4.01301,-1.02373,245.0734
2,29,0.6464,0.3536,CV,13.986,13.986,-11.188473377938227,-11.194769520257614,2.07778,-1.9579,952.1492
2,31,0.6443,0.3557,CV,12.0195,12.0195,-10.581168576579937,-10.578076835848627,-2.65961,0.83114,56.9097
2,30,0.6465,0.3535,CV,12.5966,12.5966,-10.625844724278496,-10.632256863448188,-1.23916,0.99132,687.3864
3,26,0.6215,0.3785,CV,89.2136,89.1477,-22.536712764761162,-22.517563489444036,74.70779,29.87229,12005.1338
3,27,0.6398,0.3602,CV,14.062,14.0473,-11.795793663946062,-11.853988798531192,-2.07765,-5.47366,3291.6459
3,28,0.3682,0.6318,CA,57.9431,57.8423,-32.81837771080103,-31.763727543239654,-51.68082,-1.11815,455.413
3,29,0.6394,0.3606,CV,7.9677,7.9164,-13.83269666902685,-13.889419676790201,-0.0086,-6.97512,1325.1482
3,30,0.6045,0.3955,CV,33.3041,33.2635,-12.91191848393897,-12.819992065106268,5.11397,31.10012,985.1368
3,32,0.7,0.3,CV,37.9564,37.9564,-12.667425017523918,-12.667425017523918,0.0,0.0,379.8597
4,26,0.6023,0.3977,CV,72.2237,68.7377,-29.21535434910526,-29.151173059291665,112.54115,25.51139,14953.623
4,27,0.6478,0.3522,CV,5.2381,5.2146,-11.875067307976733,-11.97814431981939,-4.73975,-5.02408,3905.0752
4,28,0.1495,0.8505,CA,46.164,43.8775,-20.69642578568726,-18.842070809431778,-107.87009,1.73137,843.8347
4,29,0.6344,0.3656,CV,18.9898,18.7415,-19.604312505012814,-19.649937229348723,3.19562,-19.08045,1589.2212
4,32,0.6316,0.3684,CV,45.4562,45.4562,-18.24560388353375,-18.18760142535392,-23.09981,-6.47714,519.0137
4,30,0.6273,0.3727,CV,16.1014,16.0855,-9.904945367239266,-9.971558661503103,-3.43636,12.84649,1164.9965
4,33,0.7,0.3,CV,34.4322,34.4322,-36.379284087317245,-36.379284087317245,0.0,0.0,403.5393
5,26,0.5949,0.4051,CV,72.6571,68.974,-37.747160200100005,-37.68071806965108,120.7206,5.97893,16077.0052
5,27,0.6476,0.3524,CV,8.4894,8.1944,-12.647193999102816,-12.73751228104561,-6.46459,-6.25176,4064.5066
