frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,30,0.6437,0.3563,CV,29.0349,29.0349,-11.738596753933354,-11.73275794488221,-6.97299,-0.08108,262.4189
2,31,0.6466,0.3534,CV,1.5096,1.5096,-6.124443923424026,-6.131370335366057,-0.32177,0.0,38.1787
3,30,0.5421,0.4579,CV,34.7656,34.5867,-16.458834048430944,-16.11561668806268,-32.53423,0.75016,412.1884
3,31,0.6374,0.3626,CV,3.0237,3.0202,-5.388738723118127,-5.436474293581294,-2.08335,0.57559,52.5766
4,30,0.3685,0.6315,CA,32.4269,30.9983,-17.956410071171096,-17.05481675155405,-59.18185,0.28868,651.0175
4,31,0.6421,0.3579,CV,2.0015,1.9034,-5.058357838660187,-5.140176554352345,-2.92247,0.48197,62.2701
5,30,0.2564,0.7436,CA,33.3637,30.6975,-17.176266077743296,-15.99535860483693,-98.94553,-1.71986,893.2155
5,31,0.6462,0.3538,CV,1.0087,0.8709,-5.028904429790346,-5.121427081413212,-2.29976,0.2685,64.3091
6,30,0.1808,0.8192,CA,38.9981,35.4978,-15.309976318464996,-13.84021055055143,-163.769,-1.27126,1075.8344
6,31,0.6419,0.3581,CV,2.8567,2.8994,-5.579551304588771,-5.6475075888213775,-1.15842,0.11386,62.906
7,30,0.3777,0.6223,CA,14.8144,10.7166,-9.723793256439842,-9.371416353859622,-172.82468,-0.26253,1138.4402
8,30,0.5814,0.4186,CV,1.6884,5.669,-8.89072640705727,-9.090273904582613,-118.38318,0.82725,1154.8796
9,30,0.655,0.345,CV,2.6409,6.0787,-8.691918082040551,-8.912877144398799,-55.00047,-0.06474,1049.6701
9,31,0.5,0.5,CA,3.86,3.8576,-7.041365239574685,-7.07608296775771,-0.61088,0.09299,54.1191
10,30,0.5726,0.4274,CV,19.3805,17.9303,-15.014729021420223,-14.778053348458757,-64.23409,-0.63547,901.6211
10,31,0.5781,0.4219,CV,1.5721,1.5393,-5.2085915824248605,-5.22137777090871,-0.64948,0.05955,48.4449
11,30,0.6526,0.3474,CV,22.7452,25.227,-10.929948604250296,-11.153417262211883,10.07934,-0.01201,803.6274
11,31,0.605,0.395,CV,1.8521,1.8232,-5.043177314466928,-5.054213567851897,-0.6214,-0.06288,44.7232
12,30,0.6318,0.3682,CV,9.9765,9.6516,-9.255307152417862,-9.270005869248138,14.1376,0.19107,688.3876
13,30,0.6317,0.3683,CV,1.4273,1.6607,-8.519060233739467,-8.564329998503274,7.58933,0.0181,604.1328
14,30,0.6275,0.3725,CV,5.7696,5.7219,-10.21657699955619,-10.243787847866685,4.86574,-0.0075,533.4139
15,30,0.6256,0.3744,CV,3.4802,3.5924,-9.04695534963382,-9.07234860943823,2.14461,-0.07101,480.9676
16,30,0.618,0.382,CV,12.9062,12.8355,-11.222343450534712,-11.218138344534937,3.73186,0.09173,448.317
17,30,0.6157,0.3843,CV,31.758,31.9456,-12.993632084340426,-12.99099785548728,-2.53446,0.13708,427.5089
18,30,0.6193,0.3807,CV,8.0648,8.2004,-11.51122927011662,-11.527595790794777,-0.65319,0.13462,410.342
19,30,0.6171,0.3829,CV,20.8088,20.8505,-19.49638437487651,-19.49779191072023,1.40769,0.01948,388.3687
20,30,0.6117,0.3883,CV,20.6863,20.61,-36.36146225312379,-36.34351493821714,2.49067,0.33696,372.9339
29,33,0.7,0.3,CV,0.676,0.676,-5.6215809779122,-5.6215809779122,0.0,0.0,22.6774
32,33,0.5,0.5,CA,3.9728,3.9728,-6.21884561201007,-6.305974389932488,-2.78801,0.0,64.4507
33,33,0.5977,0.4023,CV,1.3372,1.3305,-5.000566291620955,-5.094082645948635,-2.13514,0.0,67.5486
34,33,0.6296,0.3704,CV,0.4801,0.3837,-4.835558837355984,-4.9221950312790845,-1.4865,0.0,64.9093
35,33,0.6354,0.3646,CV,0.8424,0.8435,-5.12752957135643,-5.191801615298669,-0.96851,-0.13114,59.7048
36,33,0.6323,0.3677,CV,0.6276,0.6056,-4.86898405193798,-4.9112962372620155,-0.6174,-0.1767,53.7001
37,33,0.6281,0.3719,CV,0.6651,0.6631,-4.884891360590043,-4.913706203262948,-0.38763,-0.10789,48.6828
38,33,0.6247,0.3753,CV,0.4741,0.4718,-4.822861744076629,-4.843503070370466,-0.24536,-0.05264,44.1293
