frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,32,0.6464,0.3536,CV,63.5793,63.5793,-15.247397358370561,-15.253530725754954,13.23892,-7.35045,14878.5055
2,33,0.6448,0.3552,CV,29.3712,29.3712,-18.37225259597379,-18.37132753617149,-5.6532,-3.96136,428.6809
2,35,0.6465,0.3535,CV,8.775,8.775,-10.083071360188967,-10.089608979920106,-1.92925,0.48231,496.67
3,32,0.6405,0.3595,CV,28.6026,28.2901,-14.02029374640527,-14.081524230883065,30.82014,-3.86581,20754.9068
3,33,0.6158,0.3842,CV,20.5087,20.3483,-21.18784162455342,-21.145700859396896,-21.87179,-6.16133,618.3448
4,32,0.648,0.352,CV,16.3611,15.2334,-13.95677288869602,-14.059713458718129,28.90345,0.70533,24592.6547
4,33,0.5021,0.4979,CV,33.9134,33.0491,-13.460837545138608,-12.998808491400947,-44.53495,-5.76871,856.1319
5,32,0.6477,0.3523,CV,27.909,27.4097,-14.107294094159743,-14.19775904539331,19.13088,15.78416,25600.1482
5,33,0.4162,0.5838,CA,36.6931,35.4303,-14.282512862405568,-13.638928030797924,-59.48976,-15.04715,1035.496
5,35,0.5,0.5,CA,27.9871,27.9547,-11.270548515912203,-11.297972330567069,-16.12886,-5.74469,1018.6988
6,32,0.5761,0.4239,CV,213.6485,213.7988,-20.582899794198582,-20.371603557678633,71.62866,-9.10376,24080.1374
6,33,0.4751,0.5249,CA,18.3972,16.4327,-11.125890989406294,-10.842783064914864,-58.55258,-25.591,1080.7496
6,35,0.5874,0.4126,CV,10.1008,9.9211,-9.370527710500847,-9.421508588523805,-13.56208,-4.73717,1012.4793
6,34,0.5,0.5,CA,654.347,654.347,-113.87090196661224,-111.49192544004238,28.55348,-31.9423,3185.294
7,32,0.6355,0.3645,CV,130.0506,135.055,-19.113910477168943,-19.257717622785872,-5.57483,16.65422,22686.6732
7,33,0.1756,0.8244,CA,67.6718,68.4961,-36.266866361221155,-34.453606913685825,32.94059,-25.41458,1011.3119
7,35,0.618,0.382,CV,10.9468,10.9566,-10.419171584894654,-10.47161664957523,-7.95086,-5.98168,933.3709
7,34,0.7255,0.2745,CV,262.1816,269.683,-33.05641291475702,-33.725892375183086,-6.48525,2.11524,2225.3803
7,36,0.7,0.3,CV,2.8837,2.8837,-5.551965940046737,-5.551965940046737,0.0,0.0,17.9752
8,32,0.6262,0.3738,CV,61.178,60.2592,-18.52981116865749,-18.545643803284136,-17.87263,10.97134,19936.2658
8,35,0.6285,0.3715,CV,5.2984,5.4319,-12.28645265098751,-12.3384260441854,-3.31017,-4.37264,846.6369
8,34,0.6483,0.3517,CV,36.3381,36.5987,-15.186486746931063,-15.161559793343883,-9.39585,9.92648,2060.1684
9,32,0.6209,0.3791,CV,51.7646,50.7349,-24.57874448535889,-24.586202832249853,-13.03582,3.95743,17230.5479
9,35,0.6282,0.3718,CV,7.25,7.3385,-14.145807115978123,-14.180911710518652,-0.54532,-2.77044,765.0073
9,34,0.6242,0.3758,CV,13.8665,12.9398,-13.518190500059331,-13.506612693548865,-8.37219,8.75668,1852.9386
9,33,0.5,0.5,CA,37.6624,40.138,-59.30227942953242,-59.69266844410372,-18.20159,15.74103,495.6829
9,37,0.7,0.3,CV,34.8879,34.8879,-14.313504287323925,-14.313504287323925,0.0,0.0,771.7255
10,32,0.6223,0.3777,CV,13.8911,12.7514,-26.793683091939606,-26.81496238201138,-8.33115,1.72497,14945.7674
10,34,0.6066,0.3934,CV,21.9629,21.2043,-11.558479281132946,-11.508336059312079,-5.48581,7.77935,1600.0748
10,37,0.6383,0.3617,CV,57.8749,57.8749,-37.78284615647101,-37.753570967089786,-19.75376,15.65696,1034.3403
10,33,0.4915,0.5085,CA,18.2068,18.1785,-60.11774815907625,-59.78145438627291,-4.82419,23.36975,379.6205
10,35,0.6226,0.3774,CV,10.7668,10.6849,-12.187267021771891,-12.198735212783943,-1.73333,-2.49862,696.1025
11,32,0.6234,0.3766,CV,6.8194,7.369,-28.415815491739053,-28.439565252400648,-3.99234,1.34583,12988.3306
11,34,0.6238,0.3762,CV,14.0888,14.4716,-14.16777368274835,-14.216353791082739,-4.39963,5.49798,1432.7482
11,37,0.5597,0.4403,CV,55.4001,54.7732,-36.608881479607575,-36.3450332321461,-57.25589,22.8626,1616.3882
11,33,0.5216,0.4784,CV,10.7602,10.2266,-56.373189178199695,-56.16948139206241,6.28347,21.18514,301.3965
12,32,0.6227,0.3773,CV,20.9289,21.212,-26.970678031170017,-26.989940542847492,-3.23458,1.44047,11425.6579
12,34,0.6268,0.3732,CV,5.9291,6.3897,-13.32236609273668,-13.358511691643276,-2.03318,2.63751,1285.5811
12,37,0.3293,0.6707,CA,72.4328,69.8525,-31.58394774932383,-30.484008119547795,-119.25608,37.13849,2621.6404
12,33,0.489,0.511,CA,10.3656,9.4269,-48.19433481512907,-47.81725074073302,10.08905,22.05014,259.9011
13,32,0.6215,0.3785,CV,22.0289,22.1617,-25.95043699846815,-25.965283523669623,-1.52932,0.91826,10174.8463
13,34,0.6249,0.3751,CV,8.4784,8.6468,-10.320577101448416,-10.344048386295327,-0.21709,1.13838,1172.9731
13,37,0.2815,0.7185,CA,58.9672,53.5464,-27.90483053344591,-26.906650319967348,-181.8681,67.40903,3480.0927
13,35,0.5,0.5,CA,74.3981,74.3536,-185.6163179627159,-185.51224861216298,0.13414,-4.92234,517.6606
13,38,0.7,0.3,CV,11.0891,11.0891,-10.134968484658437,-10.134968484658437,0.0,0.0,359.6554
13,39,0.7,0.3,CV,57.7714,57.7714,-24.72574233241638,-24.72574233241638,0.0,0.0,200.1075
14,32,0.6202,0.3798,CV,17.6434,17.5838,-25.466907617163166,-25.478245820707592,-1.2109,0.39908,9157.7517
14,34,0.6186,0.3814,CV,31.6789,31.6865,-13.462404713710539,-13.462018349446728,-2.89637,0.63695,1093.8236
14,37,0.4004,0.5996,CA,28.8474,22.0817,-29.285838797798277,-28.88779663521693,-206.68783,73.00466,3694.1414
14,39,0.6347,0.3653,CV,49.4251,49.4251,-59.506988082453546,-59.46248763301703,-12.43698,3.695,262.7709
14,35,0.5523,0.4477,CV,51.5777,51.6685,-72.06710957857871,-71.97487137554621,-6.52215,-1.57847,464.6732
14,38,0.6477,0.3523,CV,8.7172,8.7172,-9.447901732364798,-9.459816744808736,-1.2747,3.72497,479.8561
15,32,0.6194,0.3806,CV,14.186,14.0764,-24.001066209324474,-24.01109052082454,-1.00754,-0.06701,8323.7127
15,34,0.6198,0.3802,CV,18.4289,18.516,-10.530540115364934,-10.544653392048993,-1.04726,-0.50307,1008.7638
15,37,0.4764,0.5236,CA,22.5489,15.4832,-28.33607382536259,-28.080926016041587,-202.40364,72.04046,3589.5308
15,39,0.4871,0.5129,CA,58.1241,57.7664,-115.6405257665447,-115.09016660192081,-38.97772,6.91473,435.2259
15,35,0.3526,0.6474,CA,88.4615,88.1473,-117.70133651372197,-116.71616416567609,-18.52448,-0.01692,434.8907
16,32,0.6193,0.3807,CV,6.8562,6.8821,-26.41971082948293,-26.43034312992549,-0.13433,-0.29896,7586.7117
16,34,0.6152,0.3848,CV,33.365,33.3357,-13.482463833696832,-13.475171620789595,-2.89981,0.29986,965.8382
16,37,0.6552,0.3448,CV,14.6742,21.615,-26.36934109037162,-26.74248773629548,-81.22567,27.28414,3158.31
16,39,0.1604,0.8396,CA,70.9843,69.2256,-126.39975338980332,-124.46096389985951,-89.81016,12.11697,835.7944
16,35,0.3036,0.6964,CA,58.5144,57.6282,-84.39754230749011,-83.4735468355469,-30.45401,1.46424,427.3315
17,32,0.6189,0.3811,CV,19.8097,19.7681,-23.814813604264028,-23.823833189531356,1.05702,-0.73917,6999.9764
17,34,0.6152,0.3848,CV,16.3258,16.1997,-11.522972163619338,-11.522399942675642,-2.60185,0.2683,940.0165
17,37,0.6686,0.3314,CV,18.0931,19.9877,-25.83984699689212,-26.012440986129622,-13.88955,4.67647,2431.6024
17,39,0.064,0.936,CA,104.5433,101.3118,-92.51429004832788,-90.00798655745756,-217.80881,23.11229,1291.6555
17,35,0.3273,0.6727,CA,40.4182,39.2498,-67.99298266664623,-67.24746509592636,-42.92968,3.33451,435.7803
17,41,0.7,0.3,CV,34.9053,34.9053,-18.133449068407867,-18.133449068407867,0.0,0.0,339.2256
18,32,0.6187,0.3813,CV,16.1773,16.0881,-25.641693052150565,-25.6503988358753,0.56461,-1.17198,6509.5809
18,34,0.6163,0.3837,CV,11.4795,11.4024,-10.758584686864285,-10.762867114727143,-1.82524,-0.02352,926.894
18,37,0.4266,0.5734,CA,75.0277,75.4621,-31.81348876507758,-30.96837154966987,85.04735,-28.96313,2155.2287
18,39,0.1738,0.8262,CA,44.5041,39.6065,-65.41607098292843,-64.16971792382977,-277.87927,24.89244,1557.7175
18,35,0.3492,0.6508,CA,30.0502,28.5471,-33.89880179164996,-33.21796767359986,-55.79332,6.04729,465.1984
18,41,0.6403,0.3597,CV,34.9937,34.9937,-35.16528267722426,-35.14466884787454,-14.6131,1.0863,460.0179
19,32,0.6184,0.3816,CV,17.8883,17.7749,-23.16367822679097,-23.171641660039576,0.29894,-1.04849,6109.882
19,34,0.6174,0.3826,CV,2.8752,2.8004,-10.498599691315793,-10.505804602013326,-1.24667,-0.02688,908.9321
19,37,0.3996,0.6004,CA,42.5381,38.8274,-34.10738711120972,-33.50228826633197,112.87857,-37.71505,2000.978
19,39,0.0785,0.9215,CA,61.6105,54.8253,-89.99756078486323,-87.69214797793492,-415.62064,24.62263,2033.2769
19,35,0.4737,0.5263,CA,18.8733,18.0317,-12.774522540860234,-12.580359602773648,-52.36767,9.21869,509.1812
19,41,0.5625,0.4375,CV,40.1705,39.764,-59.74124881497996,-59.48550746643541,-40.26118,0.41683,728.6365
20,32,0.6182,0.3818,CV,19.6214,19.5005,-21.04345264354901,-21.05082743979258,-0.29492,-0.84966,5781.1474
20,34,0.6177,0.3823,CV,8.8361,8.8234,-10.54219182637464,-10.549118700640166,-0.98643,-0.28977,889.1695
20,37,0.4821,0.5179,CA,21.4182,17.8704,-16.622653540500753,-16.391334296316963,111.53753,-37.69593,1955.9824
20,39,0.5489,0.4511,CV,16.6057,22.0889,-59.74998657998324,-60.238233627152425,-334.04621,6.63452,1912.8663
20,35,0.5725,0.4275,CV,35.1186,35.5646,-19.90250729012249,-19.930026287197798,-24.42455,6.79732,468.1763
20,41,0.49,0.51,CA,34.5705,32.9173,-64.18282758466603,-63.75050598982189,-56.49907,-2.99692,1071.9417
20,43,0.7,0.3,CV,7.28,7.28,-9.426951175729966,-9.426951175729966,0.0,0.0,245.2089
21,32,0.6176,0.3824,CV,28.9778,28.8501,-18.1893846676932,-18.194737992341388,0.02508,-0.06833,5548.107
21,34,0.618,0.382,CV,6.2864,6.2806,-10.89610965396466,-10.903871086565369,-0.66705,0.04096,875.9515
21,37,0.5233,0.4767,CV,18.1086,14.1568,-21.924196095138967,-21.74061982258971,104.2487,-35.23999,1841.4951
21,39,0.7017,0.2983,CV,31.1415,36.3211,-79.10679117103943,-79.58956748866609,-65.2472,-12.88403,1791.0451
21,41,0.2964,0.7036,CA,56.2879,53.4129,-46.738755006443654,-45.58605409571335,-100.17216,-6.88961,1539.6733
21,43,0.6478,0.3522,CV,7.9366,7.9366,-9.527554793467118,-9.539639508765948,1.76063,-1.02083,337.9577
22,32,0.6154,0.3846,CV,57.8031,57.6179,-14.506302210449306,-14.50312859229441,0.02269,0.54272,5480.6286
22,34,0.618,0.382,CV,15.4788,15.4965,-11.994530433246974,-12.001837094658429,0.41894,-0.24106,860.8337
22,37,0.572,0.428,CV,9.7614,5.7482,-21.796174543882273,-21.75062147974848,82.93574,-27.87504,1733.8723
22,39,0.5538,0.4462,CV,33.0702,34.4316,-43.79133709758666,-43.40759808530442,92.98819,-11.49371,1393.7276
22,41,0.3811,0.6189,CA,33.6762,29.8496,-25.442798597579696,-24.9431261327342,-124.61886,-9.06422,1839.4816
22,43,0.6381,0.3619,CV,8.3212,8.2172,-10.191481758418027,-10.24026048298427,5.52465,-0.58373,495.8753
22,44,0.7,0.3,CV,23.1971,23.1971,-12.810776420991967,-12.810776420991967,0.0,0.0,1692.4309
23,32,0.6163,0.3837,CV,25.96,25.7227,-14.184681652555513,-14.188582479535746,0.90994,-0.02001,5358.6141
