frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
2,18,0.6466,0.3534,CV,0.0,0.0,-6.349332901664875,-6.3565416878822205,0.0,0.0,46.3012
2,19,0.6465,0.3535,CV,2.962,2.962,-7.189305510144478,-7.195879523726288,-0.15899,0.23848,68.8621
2,20,0.6466,0.3534,CV,0.0,0.0,-6.049081052945864,-6.05628983916321,0.0,0.0,37.9019
3,18,0.6416,0.3584,CV,1.0131,1.0131,-5.352739754918142,-5.418396169807165,-0.57909,-0.28953,64.0464
3,19,0.6398,0.3602,CV,1.5402,1.5308,-6.0334692627824005,-6.091881325581928,-1.22688,0.26242,95.5649
3,20,0.6416,0.3584,CV,0.6759,0.6759,-5.053242931950401,-5.118995045853103,-5e-05,-0.57315,52.6164
4,18,0.6502,0.3498,CV,0.5786,0.5963,-5.427636256981885,-5.538461155980953,0.12404,0.06203,75.3294
4,19,0.6451,0.3549,CV,2.2869,2.2609,-6.435125225085615,-6.526397571073812,-2.12559,0.72764,113.4036
4,20,0.6492,0.3508,CV,0.8612,0.8471,-5.100310600420118,-5.206887163372857,-4e-05,-0.77951,61.8389
5,18,0.6499,0.3501,CV,1.4747,1.4956,-5.373575689976504,-5.470471209355649,0.17222,-0.35213,78.2163
5,19,0.6444,0.3556,CV,2.1193,2.0119,-6.941489280380932,-7.021630161419529,-2.24544,1.13645,118.4719
5,20,0.6469,0.3531,CV,2.2637,2.27,-5.2844193448774845,-5.3694476265536135,-0.43309,-1.12728,64.6976
6,18,0.6431,0.3569,CV,1.1881,1.1657,-5.505722272052238,-5.573028782319183,0.10896,0.02974,76.0611
6,19,0.638,0.362,CV,2.4369,2.3219,-7.3289938991702535,-7.3824528122501825,-2.18797,1.00247,115.8457
6,20,0.6439,0.3561,CV,0.8467,0.9009,-5.32326090728355,-5.3987308622949985,-0.30799,-0.55028,62.3449
7,18,0.636,0.364,CV,0.7318,0.728,-5.445745129138924,-5.492646914672596,-0.1256,0.06625,71.6607
7,19,0.6331,0.3669,CV,1.9541,1.8904,-8.986265052551992,-9.028458690001564,-1.6518,0.37406,108.5869
7,20,0.6363,0.3637,CV,1.8042,1.814,-5.650523791691885,-5.697674231629209,0.03544,-0.33099,57.791
8,18,0.6301,0.3699,CV,0.378,0.3886,-5.460903655574502,-5.4931385003222415,-0.10537,-0.01527,66.7797
8,19,0.6288,0.3712,CV,1.3657,1.3229,-9.207124232654852,-9.238006183195907,-1.14352,0.06078,100.9784
8,20,0.6307,0.3693,CV,0.4971,0.4831,-5.392044030173104,-5.42601303206751,0.06821,-0.15137,53.15
9,18,0.6258,0.3742,CV,0.49,0.4956,-5.450956020391445,-5.4735028390382645,-0.06115,-0.06429,62.1563
9,19,0.6245,0.3755,CV,2.3463,2.3105,-11.692304812744615,-11.710879538810321,-0.87349,-0.21458,93.2323
9,20,0.6265,0.3735,CV,1.3965,1.4131,-5.179179160803588,-5.203942074431422,0.04865,-0.10022,49.3148
10,18,0.6228,0.3772,CV,0.9428,0.9415,-5.525878141964007,-5.541961844796844,0.03923,-0.08107,58.3214
10,19,0.6214,0.3786,CV,2.2962,2.2551,-16.740695010508666,-16.752853163962428,-0.76285,-0.07357,86.1259
10,20,0.6228,0.3772,CV,1.6793,1.6743,-5.194012300416695,-5.209066033713762,0.02883,-0.1835,46.0311
11,18,0.6207,0.3793,CV,2.1078,2.1085,-5.687398288560215,-5.698969839213059,-0.01167,0.08649,55.4587
11,19,0.6208,0.3792,CV,1.1745,1.1692,-18.71863364530999,-18.732692798399086,-0.46118,0.02894,79.8579
11,20,0.6209,0.3791,CV,3.648,3.6604,-6.836505405795538,-6.848896519797414,-0.04359,0.06571,41.9917
